09:35.3,1.42163E+12,AAA, ax,8.435558, ay,0.9610016, az,-4.2643323
09:35.4,1.42163E+12,AAA, ax,8.834478, ay,0.89992857, az,-3.9835162
09:35.4,1.42163E+12,AAA, ax,8.979826, ay,1.117576, az,-3.850443
09:35.4,1.42163E+12,AAA, ax,8.862471, ay,1.1130853, az,-4.0155497
09:35.4,1.42163E+12,AAA, ax,8.864865, ay,1.1085947, az,-4.26074
09:35.4,1.42163E+12,AAA, ax,8.95378, ay,1.1937675, az,-4.4508443
09:35.5,1.42163E+12,AAA, ax,8.577613, ay,1.2792398, az,-4.711752
09:35.5,1.42163E+12,AAA, ax,8.224497, ay,1.3654605, az,-4.87626
09:35.5,1.42163E+12,AAA, ax,8.118816, ay,1.1898756, az,-4.9579897
09:35.5,1.42163E+12,AAA, ax,7.824828, ay,1.2979509, az,-4.956343
09:35.6,1.42163E+12,AAA, ax,7.522607, ay,1.296454, az,-4.8062053
09:35.6,1.42163E+12,AAA, ax,7.7433977, ay,1.2048445, az,-4.6291237
09:35.6,1.42163E+12,AAA, ax,7.7857594, ay,1.2308904, az,-4.280798
09:35.6,1.42163E+12,AAA, ax,8.079299, ay,1.0530602, az,-4.280199
09:35.6,1.42163E+12,AAA, ax,8.370743, ay,1.0659333, az,-4.298611
09:35.6,1.42163E+12,AAA, ax,8.519234, ay,1.0133927, az,-4.200565
09:35.7,1.42163E+12,AAA, ax,8.563692, ay,1.1440709, az,-4.1450305
09:35.7,1.42163E+12,AAA, ax,8.498727, ay,1.2244537, az,-4.0987763
09:35.8,1.42163E+12,AAA, ax,8.505163, ay,1.3323793, az,-4.1426353
09:35.8,1.42163E+12,AAA, ax,8.345146, ay,1.3154645, az,-4.413422
09:35.8,1.42163E+12,AAA, ax,8.523874, ay,1.2903168, az,-4.401597
09:35.8,1.42163E+12,AAA, ax,8.568931, ay,1.1668236, az,-4.514462
09:35.8,1.42163E+12,AAA, ax,8.425978, ay,1.2293935, az,-4.474645
09:35.8,1.42163E+12,AAA, ax,8.159233, ay,1.2807367, az,-4.624184
09:35.8,1.42163E+12,AAA, ax,8.202942, ay,1.2475058, az,-4.8572493
09:35.9,1.42163E+12,AAA, ax,8.145761, ay,1.2862751, az,-4.9431705
09:35.9,1.42163E+12,AAA, ax,8.054451, ay,1.155597, az,-5.1352215
09:35.9,1.42163E+12,AAA, ax,7.936197, ay,1.2022998, az,-4.8991623
09:35.9,1.42163E+12,AAA, ax,7.982151, ay,1.0773097, az,-4.858896
09:35.9,1.42163E+12,AAA, ax,7.909103, ay,0.9916878, az,-4.680467
09:35.9,1.42163E+12,AAA, ax,8.039482, ay,0.9912387, az,-4.190087
09:36.0,1.42163E+12,AAA, ax,8.252639, ay,1.0279125, az,-3.9669008
09:36.0,1.42163E+12,AAA, ax,8.51609, ay,1.0732682, az,-3.9227426
09:36.1,1.42163E+12,AAA, ax,8.8829775, ay,0.9672885, az,-4.0583606
09:36.1,1.42163E+12,AAA, ax,8.874894, ay,1.194965, az,-3.8978944
09:36.1,1.42163E+12,AAA, ax,8.638237, ay,1.0681787, az,-3.894601
09:36.1,1.42163E+12,AAA, ax,8.451575, ay,1.1659255, az,-4.28005
09:36.1,1.42163E+12,AAA, ax,8.415649, ay,1.192121, az,-4.6494813
09:36.1,1.42163E+12,AAA, ax,8.48256, ay,1.2337345, az,-4.615951
09:36.1,1.42163E+12,AAA, ax,8.398735, ay,1.1023078, az,-4.7705793
09:36.1,1.42163E+12,AAA, ax,8.4625025, ay,1.2009526, az,-4.907994
09:36.2,1.42163E+12,AAA, ax,8.371192, ay,1.2467574, az,-5.050198
09:36.2,1.42163E+12,AAA, ax,8.040679, ay,1.2204121, az,-5.1485434
09:36.2,1.42163E+12,AAA, ax,7.8713813, ay,1.1416758, az,-5.3063154
09:36.2,1.42163E+12,AAA, ax,7.633376, ay,1.1582913, az,-5.0254993
09:36.2,1.42163E+12,AAA, ax,7.7347155, ay,1.2088861, az,-4.69349
09:36.3,1.42163E+12,AAA, ax,7.806716, ay,1.2184662, az,-4.6843586
09:36.3,1.42163E+12,AAA, ax,7.87677, ay,1.151256, az,-4.508624
09:36.3,1.42163E+12,AAA, ax,8.098908, ay,1.1198213, az,-4.5690985
09:36.3,1.42163E+12,AAA, ax,8.561895, ay,1.1042536, az,-4.5753856
09:36.4,1.42163E+12,AAA, ax,8.5574045, ay,0.90950865, az,-4.472699
09:36.4,1.42163E+12,AAA, ax,8.407416, ay,1.0936258, az,-4.2141867
09:36.4,1.42163E+12,AAA, ax,8.091574, ay,1.0467732, az,-4.2745113
09:36.4,1.42163E+12,AAA, ax,8.180938, ay,1.1072475, az,-4.224066
09:36.4,1.42163E+12,AAA, ax,8.364756, ay,1.1808944, az,-4.189937
09:36.4,1.42163E+12,AAA, ax,8.141719, ay,1.145418, az,-4.117637
09:36.5,1.42163E+12,AAA, ax,8.1319895, ay,1.1823912, az,-4.4836264
09:36.5,1.42163E+12,AAA, ax,8.141569, ay,1.2235556, az,-4.5704455
09:36.5,1.42163E+12,AAA, ax,7.9481716, ay,1.2443624, az,-4.75112
09:36.5,1.42163E+12,AAA, ax,7.950567, ay,1.2169693, az,-5.0172668
09:36.5,1.42163E+12,AAA, ax,7.995773, ay,1.1650273, az,-5.375322
09:36.6,1.42163E+12,AAA, ax,7.92018, ay,0.98105985, az,-5.2635045
09:36.6,1.42163E+12,AAA, ax,7.987839, ay,0.9837543, az,-5.185816
09:36.6,1.42163E+12,AAA, ax,8.091873, ay,0.9687854, az,-5.1659074
09:36.6,1.42163E+12,AAA, ax,8.249794, ay,0.84454376, az,-5.1949472
09:36.6,1.42163E+12,AAA, ax,8.141569, ay,0.75083864, az,-5.086722
09:36.7,1.42163E+12,AAA, ax,8.279433, ay,0.7746391, az,-5.056485
09:36.7,1.42163E+12,AAA, ax,8.4155, ay,0.7765851, az,-4.935087
09:36.7,1.42163E+12,AAA, ax,8.25219, ay,0.8440947, az,-4.809349
09:36.7,1.42163E+12,AAA, ax,8.147258, ay,0.78631485, az,-4.8644342
09:36.7,1.42163E+12,AAA, ax,8.0861845, ay,0.9403446, az,-4.986131
09:36.8,1.42163E+12,AAA, ax,7.8990736, ay,0.8966354, az,-4.9139814
09:36.8,1.42163E+12,AAA, ax,7.5832305, ay,0.94812834, az,-4.9139814
09:36.8,1.42163E+12,AAA, ax,7.402856, ay,1.0865904, az,-5.160968
09:36.8,1.42163E+12,AAA, ax,7.6115217, ay,1.3230987, az,-5.3145485
09:36.8,1.42163E+12,AAA, ax,7.8357553, ay,1.1801459, az,-5.4655843
09:36.9,1.42163E+12,AAA, ax,7.54985, ay,1.1684701, az,-5.66961
09:36.9,1.42163E+12,AAA, ax,7.4073462, ay,1.2816348, az,-5.5826406
09:36.9,1.42163E+12,AAA, ax,7.5212593, ay,1.2570859, az,-5.728737
09:36.9,1.42163E+12,AAA, ax,7.6390643, ay,1.1431727, az,-5.8044796
09:36.9,1.42163E+12,AAA, ax,7.872878, ay,1.1657758, az,-5.495073
09:37.0,1.42163E+12,AAA, ax,7.7430983, ay,1.1421249, az,-5.2937417
09:37.0,1.42163E+12,AAA, ax,7.8865, ay,1.0665321, az,-5.045707
09:37.0,1.42163E+12,AAA, ax,7.932305, ay,0.93765014, az,-5.0037947
09:37.0,1.42163E+12,AAA, ax,7.9159884, ay,0.99557966, az,-4.8668294
09:37.1,1.42163E+12,AAA, ax,7.9040136, ay,1.0340496, az,-4.75591
09:37.1,1.42163E+12,AAA, ax,7.776329, ay,1.0145901, az,-4.6219387
09:37.1,1.42163E+12,AAA, ax,7.5480537, ay,1.1590397, az,-4.545298
09:37.1,1.42163E+12,AAA, ax,7.265591, ay,1.3626164, az,-4.575086
09:37.1,1.42163E+12,AAA, ax,7.3519616, ay,1.4727874, az,-4.7782135
09:37.1,1.42163E+12,AAA, ax,7.1947885, ay,1.1192225, az,-5.383555
09:37.2,1.42163E+12,AAA, ax,7.3242693, ay,0.81415695, az,-6.184988
09:37.2,1.42163E+12,AAA, ax,7.2115536, ay,0.6343808, az,-6.0796075
09:37.2,1.42163E+12,AAA, ax,7.607929, ay,0.82268924, az,-5.4649854
09:37.2,1.42163E+12,AAA, ax,7.8626995, ay,0.5604346, az,-5.2867064
09:37.2,1.42163E+12,AAA, ax,8.536149, ay,0.5041516, az,-5.6416183
09:37.3,1.42163E+12,AAA, ax,9.084309, ay,0.7649094, az,-4.7705793
09:37.3,1.42163E+12,AAA, ax,9.287886, ay,0.84963316, az,-3.8420603
09:37.3,1.42163E+12,AAA, ax,8.936417, ay,0.6930588, az,-3.82305
09:37.4,1.42163E+12,AAA, ax,9.299861, ay,0.6791377, az,-4.2002654
09:37.4,1.42163E+12,AAA, ax,9.607172, ay,0.65354097, az,-4.187542
09:37.4,1.42163E+12,AAA, ax,8.895402, ay,0.78466827, az,-4.197721
09:37.4,1.42163E+12,AAA, ax,8.01658, ay,0.8199948, az,-4.500691
09:37.4,1.42163E+12,AAA, ax,8.432265, ay,0.778531, az,-4.763694
09:37.4,1.42163E+12,AAA, ax,8.543184, ay,0.701591, az,-4.7568083
09:37.4,1.42163E+12,AAA, ax,8.075108, ay,0.7930508, az,-4.8066545
09:37.5,1.42163E+12,AAA, ax,7.450157, ay,1.1629317, az,-5.1672544
09:37.5,1.42163E+12,AAA, ax,7.6112223, ay,1.283431, az,-5.3721786
09:37.5,1.42163E+12,AAA, ax,7.7429485, ay,1.38013, az,-5.5076466
09:37.5,1.42163E+12,AAA, ax,7.1778736, ay,1.2759466, az,-5.7164626
09:37.5,1.42163E+12,AAA, ax,6.888525, ay,1.2078383, az,-5.9194403
09:37.6,1.42163E+12,AAA, ax,6.990613, ay,1.2704082, az,-5.845644
09:37.6,1.42163E+12,AAA, ax,6.9557357, ay,1.2861255, az,-5.74161
09:37.6,1.42163E+12,AAA, ax,6.9695067, ay,1.3066329, az,-5.519622
09:37.6,1.42163E+12,AAA, ax,7.069499, ay,1.3136683, az,-5.247488
09:37.6,1.42163E+12,AAA, ax,7.514224, ay,1.4135106, az,-5.4429812
09:37.7,1.42163E+12,AAA, ax,7.7483373, ay,1.0458751, az,-5.5781503
09:37.7,1.42163E+12,AAA, ax,7.812853, ay,1.2064911, az,-5.4432807
09:37.7,1.42163E+12,AAA, ax,7.7616596, ay,1.1843371, az,-5.504204
09:37.7,1.42163E+12,AAA, ax,7.8471317, ay,1.2111315, az,-5.139113
09:37.7,1.42163E+12,AAA, ax,7.955057, ay,1.1129357, az,-4.9768505
09:37.8,1.42163E+12,AAA, ax,8.095466, ay,1.1799961, az,-4.754413
09:37.8,1.42163E+12,AAA, ax,8.432565, ay,1.2448114, az,-4.582271
09:37.8,1.42163E+12,AAA, ax,8.393196, ay,0.9403446, az,-4.4517426
09:37.8,1.42163E+12,AAA, ax,8.481961, ay,1.1070977, az,-4.5119176
09:37.8,1.42163E+12,AAA, ax,8.240214, ay,1.1009605, az,-4.806954
09:37.9,1.42163E+12,AAA, ax,8.0387335, ay,1.2076886, az,-4.9916697
09:37.9,1.42163E+12,AAA, ax,7.90566, ay,1.3326787, az,-5.0558863
09:37.9,1.42163E+12,AAA, ax,7.782017, ay,1.2930112, az,-5.157675
09:37.9,1.42163E+12,AAA, ax,7.8363543, ay,1.3730947, az,-5.301226
09:37.9,1.42163E+12,AAA, ax,7.865693, ay,1.1228151, az,-5.195396
09:38.0,1.42163E+12,AAA, ax,8.00191, ay,1.3735437, az,-4.924609
09:38.0,1.42163E+12,AAA, ax,7.770491, ay,1.3183086, az,-4.92416
09:38.0,1.42163E+12,AAA, ax,7.7727365, ay,1.3024416, az,-4.8590455
09:38.0,1.42163E+12,AAA, ax,7.6745405, ay,1.2811857, az,-5.023853
09:38.0,1.42163E+12,AAA, ax,7.6221495, ay,1.3389657, az,-5.1941986
09:38.1,1.42163E+12,AAA, ax,7.398365, ay,1.3404624, az,-5.213808
09:38.1,1.42163E+12,AAA, ax,7.2039194, ay,1.359922, az,-5.300627
09:38.1,1.42163E+12,AAA, ax,7.1063223, ay,1.3180091, az,-5.3708315
09:38.1,1.42163E+12,AAA, ax,7.082522, ay,1.3995895, az,-5.5794973
09:38.1,1.42163E+12,AAA, ax,7.3131924, ay,1.3986914, az,-5.9435406
09:38.2,1.42163E+12,AAA, ax,7.5203614, ay,1.389261, az,-5.840704
09:38.2,1.42163E+12,AAA, ax,7.791897, ay,1.319057, az,-5.7598724
09:38.2,1.42163E+12,AAA, ax,7.9920306, ay,1.4383589, az,-5.315596
09:38.2,1.42163E+12,AAA, ax,8.032895, ay,1.4069242, az,-4.875511
09:38.2,1.42163E+12,AAA, ax,8.058941, ay,1.3443544, az,-4.677623
09:38.3,1.42163E+12,AAA, ax,8.140073, ay,1.397943, az,-4.63092
09:38.3,1.42163E+12,AAA, ax,8.093819, ay,1.2683126, az,-4.7955775
09:38.4,1.42163E+12,AAA, ax,8.182883, ay,1.1380833, az,-5.082082
09:38.4,1.42163E+12,AAA, ax,8.371042, ay,1.0572515, az,-5.0841775
09:38.4,1.42163E+12,AAA, ax,8.485554, ay,1.1600876, az,-4.911736
09:38.4,1.42163E+12,AAA, ax,8.365803, ay,1.1446697, az,-4.841981
09:38.4,1.42163E+12,AAA, ax,8.308622, ay,1.126707, az,-4.7607
09:38.4,1.42163E+12,AAA, ax,8.1028, ay,1.2281959, az,-4.744384
09:38.4,1.42163E+12,AAA, ax,7.926467, ay,1.1117381, az,-4.8018646
09:38.4,1.42163E+12,AAA, ax,7.888895, ay,1.3623171, az,-4.9461646
09:38.5,1.42163E+12,AAA, ax,7.8924875, ay,1.237327, az,-5.2510805
09:38.5,1.42163E+12,AAA, ax,7.5326357, ay,1.2590318, az,-5.3910394
09:38.5,1.42163E+12,AAA, ax,7.353009, ay,1.1316468, az,-5.552254
09:38.5,1.42163E+12,AAA, ax,7.289092, ay,1.3108242, az,-5.6544914
09:38.5,1.42163E+12,AAA, ax,7.214098, ay,1.2247531, az,-5.726342
09:38.6,1.42163E+12,AAA, ax,7.2343063, ay,1.2783417, az,-5.7064333
09:38.6,1.42163E+12,AAA, ax,7.095994, ay,1.2862751, az,-5.6794896
09:38.6,1.42163E+12,AAA, ax,7.1283264, ay,1.1823912, az,-5.7014937
09:38.7,1.42163E+12,AAA, ax,7.3000197, ay,1.1472144, az,-5.771249
09:38.7,1.42163E+12,AAA, ax,7.5823326, ay,1.1234138, az,-5.756579
09:38.7,1.42163E+12,AAA, ax,7.6731935, ay,0.9068143, az,-5.779631
09:38.7,1.42163E+12,AAA, ax,7.7953396, ay,1.0312057, az,-5.3476295
09:38.7,1.42163E+12,AAA, ax,7.7630067, ay,0.9225316, az,-5.2654505
09:38.7,1.42163E+12,AAA, ax,8.031698, ay,0.8529263, az,-5.120851
09:38.7,1.42163E+12,AAA, ax,8.110734, ay,0.787662, az,-4.860692
09:38.8,1.42163E+12,AAA, ax,8.064929, ay,0.87014055, az,-4.906946
09:38.8,1.42163E+12,AAA, ax,8.135133, ay,0.7551796, az,-4.8053074
09:38.8,1.42163E+12,AAA, ax,8.062534, ay,0.8321196, az,-4.7368994
09:38.8,1.42163E+12,AAA, ax,8.063581, ay,0.7843689, az,-4.970863
09:38.8,1.42163E+12,AAA, ax,7.9676313, ay,0.7747888, az,-4.9750543
09:38.9,1.42163E+12,AAA, ax,8.107291, ay,0.75712556, az,-5.1340237
09:38.9,1.42163E+12,AAA, ax,8.100105, ay,0.6518944, az,-5.272785
09:38.9,1.42163E+12,AAA, ax,7.98739, ay,0.76655596, az,-5.267696
09:38.9,1.42163E+12,AAA, ax,7.9014688, ay,0.70712954, az,-5.280719
09:38.9,1.42163E+12,AAA, ax,7.731123, ay,0.7455995, az,-5.389393
09:39.0,1.42163E+12,AAA, ax,7.511829, ay,0.7177574, az,-5.609585
09:39.0,1.42163E+12,AAA, ax,7.3684273, ay,0.7081773, az,-5.6697598
09:39.0,1.42163E+12,AAA, ax,7.361392, ay,0.7247928, az,-5.8059764
09:39.0,1.42163E+12,AAA, ax,7.6549315, ay,0.83571213, az,-5.822891
09:39.0,1.42163E+12,AAA, ax,7.625742, ay,0.8572673, az,-5.783523
09:39.1,1.42163E+12,AAA, ax,7.663164, ay,0.9201366, az,-5.6841297
09:39.1,1.42163E+12,AAA, ax,7.712262, ay,0.95860654, az,-5.450765
09:39.1,1.42163E+12,AAA, ax,7.8650947, ay,0.8759784, az,-5.2898498
09:39.1,1.42163E+12,AAA, ax,7.9185333, ay,0.85023195, az,-5.1573753
09:39.1,1.42163E+12,AAA, ax,7.903864, ay,0.82343763, az,-5.0828304
09:39.2,1.42163E+12,AAA, ax,7.9674816, ay,0.7580237, az,-5.1581235
09:39.2,1.42163E+12,AAA, ax,7.9372444, ay,0.7424561, az,-5.225633
09:39.2,1.42163E+12,AAA, ax,7.923024, ay,0.67045575, az,-5.2278786
09:39.2,1.42163E+12,AAA, ax,7.9565544, ay,0.61252624, az,-5.39538
09:39.3,1.42163E+12,AAA, ax,7.971224, ay,0.6373746, az,-5.2816167
09:39.3,1.42163E+12,AAA, ax,7.903265, ay,0.7605684, az,-5.290598
09:39.3,1.42163E+12,AAA, ax,7.8865, ay,0.6547385, az,-5.2259326
09:39.3,1.42163E+12,AAA, ax,7.884404, ay,0.61522067, az,-5.2009344
09:39.3,1.42163E+12,AAA, ax,7.8073144, ay,0.61522067, az,-5.248386
09:39.3,1.42163E+12,AAA, ax,7.84803, ay,0.54247195, az,-5.174739
09:39.4,1.42163E+12,AAA, ax,7.6477466, ay,0.60773623, az,-5.0909133
09:39.4,1.42163E+12,AAA, ax,7.626191, ay,0.77269316, az,-5.348827
09:39.4,1.42163E+12,AAA, ax,7.641759, ay,0.72539157, az,-5.444478
09:39.4,1.42163E+12,AAA, ax,7.5693097, ay,0.89394104, az,-5.572013
09:39.4,1.42163E+12,AAA, ax,7.7721376, ay,0.82777864, az,-5.433401
09:39.5,1.42163E+12,AAA, ax,7.720495, ay,0.85053134, az,-5.432054
09:39.5,1.42163E+12,AAA, ax,7.7149568, ay,0.7189549, az,-5.3399954
09:39.5,1.42163E+12,AAA, ax,7.720196, ay,0.79260176, az,-5.468129
09:39.5,1.42163E+12,AAA, ax,7.8218346, ay,0.73063064, az,-5.493576
09:39.5,1.42163E+12,AAA, ax,7.784712, ay,0.8599617, az,-5.4706736
09:39.6,1.42163E+12,AAA, ax,7.7689943, ay,0.80936694, az,-5.445526
09:39.6,1.42163E+12,AAA, ax,7.8415933, ay,0.8244855, az,-5.2870054
09:39.7,1.42163E+12,AAA, ax,7.8445873, ay,0.8216414, az,-5.2679954
09:39.7,1.42163E+12,AAA, ax,7.875273, ay,0.7686516, az,-5.320087
09:39.7,1.42163E+12,AAA, ax,7.9727206, ay,0.6965016, az,-5.2136583
09:39.7,1.42163E+12,AAA, ax,7.908504, ay,0.7746391, az,-5.2182984
09:39.7,1.42163E+12,AAA, ax,7.8621006, ay,0.7427554, az,-5.282964
09:39.7,1.42163E+12,AAA, ax,7.912995, ay,0.7550299, az,-5.2741323
09:39.7,1.42163E+12,AAA, ax,7.901319, ay,0.77523786, az,-5.2861075
09:39.7,1.42163E+12,AAA, ax,7.936346, ay,0.78122544, az,-5.331164
09:39.8,1.42163E+12,AAA, ax,7.902517, ay,0.7722441, az,-5.2413507
09:39.8,1.42163E+12,AAA, ax,7.92497, ay,0.82897615, az,-5.1268387
09:39.8,1.42163E+12,AAA, ax,7.826175, ay,0.79709244, az,-5.2096167
09:39.8,1.42163E+12,AAA, ax,7.894583, ay,0.78885955, az,-5.26066
09:39.8,1.42163E+12,AAA, ax,7.7966866, ay,0.6950047, az,-5.3438873
09:39.9,1.42163E+12,AAA, ax,7.6923537, ay,0.74350387, az,-5.291646
09:39.9,1.42163E+12,AAA, ax,7.791148, ay,0.8027806, az,-5.225633
09:39.9,1.42163E+12,AAA, ax,7.7312727, ay,0.83316743, az,-5.397775
09:39.9,1.42163E+12,AAA, ax,7.7754307, ay,0.7952962, az,-5.403014
09:40.0,1.42163E+12,AAA, ax,7.8079133, ay,0.90337145, az,-5.428761
09:40.0,1.42163E+12,AAA, ax,7.669002, ay,0.81924635, az,-5.378166
09:40.0,1.42163E+12,AAA, ax,7.747439, ay,0.9195378, az,-5.45331
09:40.0,1.42163E+12,AAA, ax,7.7790236, ay,0.95636123, az,-5.4019666
09:40.0,1.42163E+12,AAA, ax,7.723489, ay,0.8710387, az,-5.3187394
09:40.0,1.42163E+12,AAA, ax,7.8118052, ay,1.0582993, az,-5.3676877
09:40.1,1.42163E+12,AAA, ax,7.6730437, ay,0.8659493, az,-5.2971845
09:40.1,1.42163E+12,AAA, ax,7.823032, ay,1.0350975, az,-5.3000283
09:40.1,1.42163E+12,AAA, ax,7.9171863, ay,1.1922706, az,-5.298382
09:40.1,1.42163E+12,AAA, ax,7.9126954, ay,1.4877563, az,-5.3896923
09:40.1,1.42163E+12,AAA, ax,8.005952, ay,1.8085392, az,-5.06846
09:40.2,1.42163E+12,AAA, ax,7.8703337, ay,2.2089565, az,-5.079387
09:40.2,1.42163E+12,AAA, ax,7.9041634, ay,2.6291327, az,-4.9750543
09:40.2,1.42163E+12,AAA, ax,7.978858, ay,2.984344, az,-5.056036
09:40.2,1.42163E+12,AAA, ax,7.9339514, ay,2.9424312, az,-5.0388217
09:40.3,1.42163E+12,AAA, ax,7.981552, ay,3.0777497, az,-4.9340396
09:40.3,1.42163E+12,AAA, ax,7.7935433, ay,2.8125014, az,-5.0162187
09:40.3,1.42163E+12,AAA, ax,7.605534, ay,2.5230033, az,-5.0000525
09:40.3,1.42163E+12,AAA, ax,7.287745, ay,2.225123, az,-5.1841693
09:40.3,1.42163E+12,AAA, ax,7.2476287, ay,1.8670675, az,-5.1543813
09:40.3,1.42163E+12,AAA, ax,7.2389464, ay,1.4058765, az,-5.24644
09:40.4,1.42163E+12,AAA, ax,7.337292, ay,1.2243041, az,-5.283263
09:40.4,1.42163E+12,AAA, ax,7.300618, ay,1.3370197, az,-5.1431546
09:40.4,1.42163E+12,AAA, ax,7.4312963, ay,1.6976198, az,-5.24629
09:40.4,1.42163E+12,AAA, ax,7.6356215, ay,2.056723, az,-5.0490007
09:40.4,1.42163E+12,AAA, ax,7.76136, ay,2.2213807, az,-4.976551
09:40.5,1.42163E+12,AAA, ax,7.8290195, ay,2.5863218, az,-5.031487
09:40.5,1.42163E+12,AAA, ax,7.903864, ay,2.6267376, az,-5.1049843
09:40.5,1.42163E+12,AAA, ax,7.8829074, ay,2.852618, az,-5.05873
09:40.5,1.42163E+12,AAA, ax,7.845036, ay,2.6547294, az,-5.002298
09:40.5,1.42163E+12,AAA, ax,7.7248363, ay,2.3167324, az,-5.155878
09:40.6,1.42163E+12,AAA, ax,7.610773, ay,2.180815, az,-5.103188
09:40.6,1.42163E+12,AAA, ax,7.5586815, ay,2.0302281, az,-5.127288
09:40.6,1.42163E+12,AAA, ax,7.3856416, ay,1.8519489, az,-4.9729586
09:40.6,1.42163E+12,AAA, ax,7.475904, ay,1.7458196, az,-4.896917
09:40.6,1.42163E+12,AAA, ax,7.62694, ay,1.7944684, az,-4.9820895
09:40.7,1.42163E+12,AAA, ax,7.726483, ay,1.963467, az,-5.0537906
09:40.7,1.42163E+12,AAA, ax,7.908205, ay,2.037114, az,-4.955146
09:40.7,1.42163E+12,AAA, ax,7.808512, ay,2.1917422, az,-5.0283437
09:40.7,1.42163E+12,AAA, ax,7.767198, ay,2.3201752, az,-5.0177155
09:40.8,1.42163E+12,AAA, ax,7.733518, ay,2.358196, az,-5.204527
09:40.8,1.42163E+12,AAA, ax,7.415729, ay,2.2540128, az,-5.2711387
09:40.8,1.42163E+12,AAA, ax,7.6860666, ay,2.2737718, az,-5.178631
09:40.8,1.42163E+12,AAA, ax,7.6148148, ay,2.1968317, az,-5.23207
09:40.8,1.42163E+12,AAA, ax,7.52096, ay,1.9963984, az,-5.1153126
09:40.8,1.42163E+12,AAA, ax,7.58353, ay,1.992806, az,-5.0296907
09:40.9,1.42163E+12,AAA, ax,7.598948, ay,1.9842737, az,-5.0368757
09:40.9,1.42163E+12,AAA, ax,7.840845, ay,2.021247, az,-5.1412086
09:40.9,1.42163E+12,AAA, ax,7.8969784, ay,1.7973125, az,-5.115612
09:40.9,1.42163E+12,AAA, ax,7.9596977, ay,1.8441651, az,-5.184319
09:40.9,1.42163E+12,AAA, ax,7.9881387, ay,1.8772463, az,-5.0009503
09:41.0,1.42163E+12,AAA, ax,7.9177847, ay,2.1517754, az,-5.175188
09:41.0,1.42163E+12,AAA, ax,7.729626, ay,2.431843, az,-4.9668217
09:41.0,1.42163E+12,AAA, ax,7.602391, ay,2.5676107, az,-4.905299
09:41.0,1.42163E+12,AAA, ax,7.5746984, ay,2.26494, az,-4.9786468
09:41.1,1.42163E+12,AAA, ax,7.7803707, ay,2.326462, az,-4.882696
09:41.1,1.42163E+12,AAA, ax,7.6925035, ay,2.2118006, az,-4.999753
09:41.1,1.42163E+12,AAA, ax,7.7125616, ay,2.013463, az,-4.901258
09:41.1,1.42163E+12,AAA, ax,7.7908487, ay,2.0073256, az,-4.934938
09:41.1,1.42163E+12,AAA, ax,7.8953314, ay,1.9558328, az,-5.035828
09:41.1,1.42163E+12,AAA, ax,7.836953, ay,1.8779947, az,-5.098697
09:41.2,1.42163E+12,AAA, ax,7.714358, ay,2.0152593, az,-5.2156043
09:41.2,1.42163E+12,AAA, ax,7.46333, ay,2.0501368, az,-5.2265315
09:41.2,1.42163E+12,AAA, ax,7.813302, ay,2.038461, az,-5.2235374
09:41.3,1.42163E+12,AAA, ax,8.149054, ay,2.1424947, az,-5.3088603
09:41.3,1.42163E+12,AAA, ax,7.949968, ay,2.2029688, az,-5.1864147
09:41.3,1.42163E+12,AAA, ax,7.7948904, ay,2.23126, az,-5.1711464
09:41.3,1.42163E+12,AAA, ax,7.786508, ay,2.2814057, az,-4.985383
09:41.3,1.42163E+12,AAA, ax,7.646399, ay,2.2622457, az,-4.9038024
09:41.3,1.42163E+12,AAA, ax,7.5990977, ay,2.2248235, az,-5.0254993
09:41.3,1.42163E+12,AAA, ax,7.511829, ay,2.1439915, az,-5.0157695
09:41.4,1.42163E+12,AAA, ax,7.528594, ay,2.183659, az,-5.0539403
09:41.4,1.42163E+12,AAA, ax,7.478748, ay,2.1468356, az,-4.912185
09:41.4,1.42163E+12,AAA, ax,7.545958, ay,2.232308, az,-4.987628
09:41.4,1.42163E+12,AAA, ax,7.773036, ay,2.1567152, az,-4.958888
09:41.4,1.42163E+12,AAA, ax,7.833211, ay,2.214495, az,-5.225184
09:41.5,1.42163E+12,AAA, ax,7.802225, ay,2.1954844, az,-5.1832714
09:41.5,1.42163E+12,AAA, ax,7.8424916, ay,2.3065536, az,-5.14076
09:41.5,1.42163E+12,AAA, ax,7.408095, ay,2.5474026, az,-1.4424005
09:41.5,1.42163E+12,AAA, ax,7.9701757, ay,2.8997698, az,-4.8505135
09:41.6,1.42163E+12,AAA, ax,7.797884, ay,2.3743625, az,-5.0817823
09:41.6,1.42163E+12,AAA, ax,7.905211, ay,2.3556514, az,-4.617298
09:41.6,1.42163E+12,AAA, ax,8.247399, ay,1.7495618, az,-4.802613
09:41.6,1.42163E+12,AAA, ax,7.8555145, ay,2.4748037, az,-3.9438486
09:41.6,1.42163E+12,AAA, ax,7.8713813, ay,2.1815634, az,-4.72223
09:41.6,1.42163E+12,AAA, ax,8.06463, ay,1.8800904, az,-4.716841
09:41.7,1.42163E+12,AAA, ax,7.822433, ay,2.0222945, az,-4.5819716
09:41.7,1.42163E+12,AAA, ax,7.9924793, ay,1.9070343, az,-4.7509704
09:41.7,1.42163E+12,AAA, ax,8.234377, ay,2.0118165, az,-4.590504
09:41.7,1.42163E+12,AAA, ax,7.9463754, ay,2.3926246, az,-4.4700046
