time,time_milisec,ax,ay,az,resultant
14:04.2,1.4211E+12,1.1198213,-1.679208,-9.301956,9.518409777
14:04.2,1.4211E+12,1.1150312,-1.6548088,-9.268576,9.480938129
14:04.2,1.4211E+12,1.2138258,-1.7670753,-9.304352,9.548135647
14:04.2,1.4211E+12,1.212778,-1.6839981,-9.414822,9.640827421
14:04.2,1.4211E+12,1.1708652,-1.73115,-9.337283,9.568315393
14:04.3,1.4211E+12,1.1731105,-1.8477576,-9.3839855,9.635848705
14:04.3,1.4211E+12,1.2413685,-1.8161732,-9.341924,9.597448873
14:04.3,1.4211E+12,1.2048445,-1.674418,-9.188493,9.417203912
14:04.3,1.4211E+12,1.1623329,-1.8549427,-9.19927,9.456130219
14:04.4,1.4211E+12,1.271456,-1.7458196,-9.288035,9.535831406
14:04.4,1.4211E+12,1.2701088,-1.9029927,-9.288634,9.566257323
14:04.4,1.4211E+12,1.2472064,-1.7498611,-9.438922,9.680433162
14:04.4,1.4211E+12,1.2322376,-1.8458116,-9.342522,9.602507344
14:04.4,1.4211E+12,1.131497,-1.6630417,-9.305998,9.520902895
14:04.4,1.4211E+12,1.1774515,-1.7892293,-9.365873,9.607669362
14:04.5,1.4211E+12,1.2433145,-1.7447717,-9.337283,9.579922393
14:04.5,1.4211E+12,1.3174105,-1.7637821,-9.397608,9.652022267
14:04.5,1.4211E+12,1.2204121,-1.6820521,-9.368717,9.596434921
14:04.5,1.4211E+12,1.1918216,-1.7223184,-9.232351,9.466949054
14:04.5,1.4211E+12,1.2174183,-1.6705261,-9.416469,9.640677009
14:04.6,1.4211E+12,1.2978013,-1.6328045,-9.377399,9.606557695
14:04.6,1.4211E+12,1.2255015,-1.7375866,-9.3067465,9.546548671
14:04.6,1.4211E+12,1.23104,-1.5736775,-9.357491,9.568414611
14:04.6,1.4211E+12,1.137784,-1.633104,-9.265432,9.476803852
14:04.6,1.4211E+12,1.1258088,-1.6000228,-9.265133,9.46943546
14:04.7,1.4211E+12,1.2365785,-1.7592915,-9.313931,9.55895097
14:04.7,1.4211E+12,1.1545491,-1.7080979,-9.315129,9.540556082
14:04.7,1.4211E+12,1.1285033,-1.6872913,-9.328751,9.547044928
14:04.7,1.4211E+12,1.1666739,-1.7609382,-9.364676,9.599957704
14:04.7,1.4211E+12,1.2701088,-1.7803977,-9.423654,9.674101873
14:04.8,1.4211E+12,1.3248949,-1.6738193,-9.421258,9.660078667
14:04.8,1.4211E+12,1.3775853,-1.7474661,-9.449999,9.708442724
14:04.8,1.4211E+12,1.2699591,-1.7190253,-9.455537,9.694071593
14:04.8,1.4211E+12,1.2648697,-1.6392412,-9.308991,9.536473169
14:04.8,1.4211E+12,1.2813355,-1.7025595,-9.2360935,9.478710495
14:04.9,1.4211E+12,1.1849359,-1.7012123,-9.28624,9.514854161
14:04.9,1.4211E+12,1.4096187,-1.6552578,-9.384584,9.633136567
14:04.9,1.4211E+12,1.2138258,-1.7417779,-9.436227,9.672101288
14:04.9,1.4211E+12,1.1596385,-1.7179774,-9.234896,9.464645367
14:04.9,1.4211E+12,1.1985576,-1.6200811,-9.3911705,9.604961554
14:05.0,1.4211E+12,1.2049942,-1.7507592,-9.383537,9.621223177
14:05.0,1.4211E+12,1.1090437,-1.6621436,-9.437724,9.646933895
14:05.0,1.4211E+12,1.2252022,-1.6492703,-9.394913,9.616943549
14:05.0,1.4211E+12,1.1792477,-1.7537531,-9.349109,9.584994218
14:05.0,1.4211E+12,1.1533515,-1.7007632,-9.511071,9.730533732
14:05.1,1.4211E+12,1.2118798,-1.7178278,-9.43518,9.666550917
14:05.1,1.4211E+12,1.1542497,-1.6340021,-9.364377,9.575688583
14:05.1,1.4211E+12,1.2034973,-1.7565972,-9.370813,9.609691762
14:05.1,1.4211E+12,1.2085867,-1.6842974,-9.341774,9.569027172
14:05.1,1.4211E+12,1.2076886,-1.6726217,-9.371412,9.595808355
14:05.2,1.4211E+12,1.1985576,-1.728755,-9.393117,9.6257873
14:05.2,1.4211E+12,1.228645,-1.7179774,-9.3381815,9.574061239
14:05.2,1.4211E+12,1.1799961,-1.6723224,-9.32396,9.545956374
14:05.2,1.4211E+12,1.2082874,-1.6512163,-9.213191,9.437656601
14:05.2,1.4211E+12,1.0951227,-1.7092955,-9.400751,9.617437507
14:05.3,1.4211E+12,1.217568,-1.5901433,-9.427396,9.637781015
14:05.3,1.4211E+12,1.13973,-1.6262183,-9.332343,9.541289027
14:05.3,1.4211E+12,1.2578343,-1.7001644,-9.347761,9.584014912
14:05.4,1.4211E+12,1.2193643,-1.6598983,-9.382489,9.605894622
14:05.4,1.4211E+12,1.239722,-1.6923807,-9.359587,9.59181588
14:05.4,1.4211E+12,1.1008109,-1.8146764,-9.446856,9.682351128
14:05.4,1.4211E+12,1.0897338,-1.7546512,-9.492959,9.715070312
14:05.4,1.4211E+12,1.2305909,-1.751358,-9.375903,9.617128775
14:05.4,1.4211E+12,1.1232642,-1.6988173,-9.408086,9.625995266
14:05.4,1.4211E+12,1.1819421,-1.6473243,-9.432186,9.647631689
14:05.5,1.4211E+12,1.2422667,-1.7188755,-9.376801,9.61364429
14:05.5,1.4211E+12,1.1819421,-1.6245717,-9.334888,9.548631018
14:05.5,1.4211E+12,1.1205697,-1.7336948,-9.3839855,9.608358756
14:05.5,1.4211E+12,1.2609777,-1.6762143,-9.380243,9.611905008
14:05.5,1.4211E+12,1.1554472,-1.8634748,-9.41078,9.662834821
14:05.6,1.4211E+12,1.2281959,-1.8574873,-9.462572,9.721059258
14:05.6,1.4211E+12,1.1581416,-1.7179774,-9.307795,9.535606225
14:05.6,1.4211E+12,1.3136683,-1.7022601,-9.358539,9.602378146
14:05.6,1.4211E+12,1.1732602,-1.7583934,-9.374705,9.610077038
14:05.6,1.4211E+12,1.2882211,-1.7851877,-9.389375,9.644001847
14:05.7,1.4211E+12,1.1416758,-1.7559984,-9.335187,9.567270788
14:05.7,1.4211E+12,1.1954141,-1.8324894,-9.369765,9.621825629
14:05.7,1.4211E+12,1.2410692,-1.8119819,-9.426947,9.679403954
14:05.7,1.4211E+12,1.1955638,-1.6976198,-9.423803,9.649836722
14:05.7,1.4211E+12,1.2716057,-1.637894,-9.361084,9.587991003
14:05.8,1.4211E+12,1.0442286,-1.6669335,-9.441167,9.643895218
14:05.8,1.4211E+12,1.1916718,-1.5709832,-9.2890835,9.496059297
14:05.8,1.4211E+12,1.2187656,-1.6771125,-9.33414,9.561603708
14:05.8,1.4211E+12,1.2319381,-1.6649877,-9.408984,9.634253237
14:05.8,1.4211E+12,1.162782,-1.6661851,-9.378148,9.595722728
14:05.9,1.4211E+12,1.1919713,-1.6838484,-9.439221,9.662040887
14:05.9,1.4211E+12,1.1250604,-1.6866925,-9.382489,9.599051637
14:05.9,1.4211E+12,1.1365864,-1.633104,-9.393866,9.602269302
14:05.9,1.4211E+12,1.1729608,-1.585503,-9.350605,9.556331444
14:05.9,1.4211E+12,1.1648777,-1.6729212,-9.43518,9.652886979
14:06.0,1.4211E+12,1.1532019,-1.8253043,-9.468261,9.711311795
14:06.0,1.4211E+12,1.233435,-1.6661851,-9.4049425,9.630704965
14:06.0,1.4211E+12,1.2229569,-1.6332536,-9.419013,9.637476163
14:06.1,1.4211E+12,1.2355307,-1.6883391,-9.366023,9.596843849
14:06.1,1.4211E+12,1.1332933,-1.7024099,-9.409284,9.628975987
14:06.1,1.4211E+12,1.1542497,-1.6515156,-9.325607,9.540793576
14:06.1,1.4211E+12,1.1787987,-1.7649797,-9.351953,9.589772919
14:06.1,1.4211E+12,1.1807446,-1.7312998,-9.336834,9.569118348
14:06.1,1.4211E+12,1.1624826,-1.6393908,-9.407637,9.619906544
14:06.1,1.4211E+12,1.2003539,-1.6380436,-9.278156,9.497800539
14:06.2,1.4211E+12,1.2084371,-1.5940351,-9.399254,9.609747337
14:06.2,1.4211E+12,1.113235,-1.8455123,-9.401051,9.64494519
14:06.2,1.4211E+12,1.2364289,-1.7988094,-9.38683,9.637273947
14:06.2,1.4211E+12,1.2015513,-1.5864011,-9.448801,9.656098297
14:06.2,1.4211E+12,1.2368779,-1.7018111,-9.409733,9.642048698
14:06.3,1.4211E+12,1.2028985,-1.762884,-9.415421,9.654267316
14:06.3,1.4211E+12,1.2436138,-1.7238153,-9.39132,9.628863163
14:06.3,1.4211E+12,1.153651,-1.6542101,-9.198222,9.416719686
14:06.3,1.4211E+12,1.1904744,-1.6443306,-9.326805,9.545173855
14:06.3,1.4211E+12,1.1431727,-1.7154328,-9.29522,9.521064455
14:06.4,1.4211E+12,1.2157718,-1.695075,-9.260343,9.492382883
14:06.4,1.4211E+12,1.2229569,-1.7223184,-9.4419155,9.675317698
14:06.4,1.4211E+12,1.097368,-1.6703764,-9.3365345,9.548049556
14:06.4,1.4211E+12,1.1521541,-1.7157321,-9.335037,9.561072717
14:06.4,1.4211E+12,1.2434642,-1.6660354,-9.400152,9.627291145
14:06.5,1.4211E+12,1.2407699,-1.6422349,-9.369166,9.592586562
14:06.5,1.4211E+12,1.1520044,-1.7146842,-9.303004,9.529592828
14:06.5,1.4211E+12,1.108894,-1.773512,-9.258098,9.49143663
14:06.5,1.4211E+12,1.1503578,-1.6708255,-9.443113,9.658538401
14:06.5,1.4211E+12,1.2091855,-1.6241226,-9.350006,9.566740092
14:06.6,1.4211E+12,1.3139676,-1.7080979,-9.330398,9.576034468
14:06.6,1.4211E+12,1.1732602,-1.6519647,-9.311537,9.529441126
14:06.6,1.4211E+12,1.2201128,-1.5714322,-9.282198,9.493011857
14:06.6,1.4211E+12,1.0891352,-1.7664766,-9.242979,9.473083756
14:06.7,1.4211E+12,1.1521541,-1.6507672,-9.4242525,9.636857714
14:06.7,1.4211E+12,1.1811937,-1.7021104,-9.332942,9.560136231
14:06.7,1.4211E+12,1.2927117,-1.69268,-9.409882,9.647909016
14:06.7,1.4211E+12,1.219514,-1.7271085,-9.32411,9.560813012
14:06.7,1.4211E+12,1.223406,-1.7778529,-9.276509,9.524237628
14:06.7,1.4211E+12,1.2475058,-1.8003062,-9.32411,9.577912112
14:06.8,1.4211E+12,1.2231065,-1.812431,-9.266181,9.520662055
14:06.8,1.4211E+12,1.145418,-1.8145267,-9.3293495,9.572943729
14:06.8,1.4211E+12,1.1617341,-1.7348922,-9.325308,9.556194136
14:06.8,1.4211E+12,1.2617263,-1.7390835,-9.414971,9.657020431
14:06.8,1.4211E+12,1.1289524,-1.7841399,-9.329499,9.565418982
14:06.9,1.4211E+12,1.1322455,-1.6601976,-9.2449255,9.460807759
14:06.9,1.4211E+12,1.2760963,-1.8402731,-9.367071,9.631045944
14:06.9,1.4211E+12,1.2115805,-1.7080979,-9.310938,9.543536671
14:06.9,1.4211E+12,1.3603711,-1.7417779,-9.381142,9.637957512
14:07.0,1.4211E+12,1.2600796,-1.6784596,-9.324709,9.557992737
14:07.0,1.4211E+12,1.2475058,-1.7146842,-9.288185,9.527160816
14:07.0,1.4211E+12,1.2042458,-1.7588425,-9.320817,9.561452004
14:07.0,1.4211E+12,1.2639716,-1.7395326,-9.273965,9.519980288
14:07.0,1.4211E+12,1.2263997,-1.6961229,-9.250314,9.484155113
14:07.0,1.4211E+12,1.2689112,-1.6982186,-9.298963,9.537546588
14:07.1,1.4211E+12,1.2497511,-1.7254618,-9.3172245,9.557707289
14:07.1,1.4211E+12,1.2678635,-1.7214203,-9.294472,9.537189076
14:07.1,1.4211E+12,1.359922,-1.6941769,-9.248069,9.499810706
14:07.1,1.4211E+12,1.249302,-1.6739689,-9.368419,9.598447891
14:07.1,1.4211E+12,1.3067825,-1.6575032,-9.248668,9.486456511
14:07.2,1.4211E+12,1.3207036,-1.7859361,-9.211395,9.47542208
14:07.2,1.4211E+12,1.2534933,-1.8065932,-9.236543,9.494669612
14:07.2,1.4211E+12,1.2769945,-1.750909,-9.298214,9.547417497
14:07.2,1.4211E+12,1.2969031,-1.6102016,-9.260642,9.488635155
14:07.2,1.4211E+12,1.1488609,-1.6863931,-9.310788,9.53176669
14:07.3,1.4211E+12,1.1448194,-1.877845,-9.294023,9.550695097
14:07.3,1.4211E+12,1.2160711,-1.8104851,-9.283694,9.536438513
14:07.3,1.4211E+12,1.4244379,-1.8517991,-9.317524,9.605958397
14:07.3,1.4211E+12,1.2189152,-1.8396744,-9.303304,9.561465446
14:07.3,1.4211E+12,1.2865746,-1.7241147,-9.377699,9.621282879
14:07.4,1.4211E+12,1.3141173,-1.767225,-9.246272,9.504921587
14:07.4,1.4211E+12,1.3930032,-1.7480649,-9.350755,9.614198244
14:07.4,1.4211E+12,1.2320879,-1.7253122,-9.411978,9.647801441
14:07.4,1.4211E+12,1.2882211,-1.7585431,-9.403146,9.652519989
14:07.4,1.4211E+12,1.2487034,-1.8541942,-9.288185,9.553411794
14:07.5,1.4211E+12,1.3445041,-1.7479151,-9.325458,9.582643966
14:07.5,1.4211E+12,1.3332775,-1.7190253,-9.358988,9.608503175
14:07.5,1.4211E+12,1.1859838,-1.7833915,-9.301507,9.544897867
14:07.5,1.4211E+12,1.2437636,-1.782643,-9.243578,9.495709463
14:07.5,1.4211E+12,1.3081298,-1.8245559,-9.365574,9.63089737
14:07.6,1.4211E+12,1.2472064,-1.6904347,-9.329948,9.563525655
14:07.6,1.4211E+12,1.2808864,-1.807192,-9.304202,9.564245279
14:07.6,1.4211E+12,1.3401631,-1.7407302,-9.234896,9.492601482
14:07.6,1.4211E+12,1.3829741,-1.834585,-9.240584,9.521906959
14:07.6,1.4211E+12,1.355581,-1.8061441,-9.380842,9.64883169
14:07.7,1.4211E+12,1.2889695,-1.7506096,-9.178014,9.43196784
14:07.7,1.4211E+12,1.287323,-1.7812958,-9.237591,9.495435889
14:07.7,1.4211E+12,1.2868739,-1.8714083,-9.341924,9.614039603
14:07.7,1.4211E+12,1.2403207,-1.8480569,-9.368717,9.629463535
14:07.7,1.4211E+12,1.1735595,-1.7519568,-9.280102,9.516663683
14:07.8,1.4211E+12,1.242117,-1.669179,-9.228759,9.460391422
14:07.8,1.4211E+12,1.214724,-1.6349002,-9.351503,9.570739857
14:07.8,1.4211E+12,1.2020004,-1.8079404,-9.373807,9.621939052
14:07.8,1.4211E+12,1.305136,-1.7561481,-9.387728,9.63933987
14:07.8,1.4211E+12,1.2302916,-1.7103434,-9.336235,9.57100705
14:07.9,1.4211E+12,1.2034973,-1.8366807,-9.239836,9.497177004
14:07.9,1.4211E+12,1.1741583,-1.7558486,-9.203611,9.442886606
14:07.9,1.4211E+12,1.29361,-1.6193326,-9.372609,9.599034554
14:07.9,1.4211E+12,1.344055,-1.7127384,-9.369316,9.618941677
14:08.0,1.4211E+12,1.2958553,-1.8061441,-9.275013,9.537676007
14:08.0,1.4211E+12,1.2380754,-1.7601897,-9.356443,9.600735601
14:08.0,1.4211E+12,1.1832893,-1.7091458,-9.294921,9.524542473
14:08.0,1.4211E+12,1.1894265,-1.7253122,-9.353748,9.585616268
14:08.0,1.4211E+12,1.2344829,-1.7540524,-9.35345,9.596232321
14:08.0,1.4211E+12,1.0940748,-1.8353333,-9.444759,9.68343537
14:08.1,1.4211E+12,1.1316468,-1.7501606,-9.401799,9.630031726
14:08.1,1.4211E+12,1.2028985,-1.7333953,-9.32396,9.55969948
14:08.1,1.4211E+12,1.2563374,-1.7452208,-9.402996,9.645751038
14:08.1,1.4211E+12,1.2618759,-1.7688717,-9.360186,9.609074869
14:08.1,1.4211E+12,1.2960049,-1.805695,-9.257349,9.52043453
14:08.2,1.4211E+12,1.1838881,-1.744622,-9.378448,9.612522242
14:08.2,1.4211E+12,1.1972104,-1.679208,-9.30989,9.535570463
14:08.2,1.4211E+12,1.1282039,-1.7245637,-9.215885,9.443489838
14:08.2,1.4211E+12,1.1642789,-1.7399817,-9.366173,9.597305785
14:08.3,1.4211E+12,1.2142749,-1.8531463,-9.38219,9.640233604
14:08.3,1.4211E+12,1.2383748,-1.8134788,-9.354048,9.608355296
14:08.3,1.4211E+12,1.2235556,-1.7573456,-9.319321,9.562170034
14:08.3,1.4211E+12,1.1918216,-1.8477576,-9.370364,9.624882772
14:08.3,1.4211E+12,1.1916718,-1.7823436,-9.316626,9.560143849
14:08.3,1.4211E+12,1.1150312,-1.7786014,-9.310489,9.544208869
14:08.4,1.4211E+12,1.2510983,-1.7098943,-9.274115,9.5130539
14:08.4,1.4211E+12,1.1889775,-1.6795075,-9.403745,9.626257474
14:08.4,1.4211E+12,1.169967,-1.8236576,-9.386381,9.63320809
14:08.4,1.4211E+12,1.2183166,-1.6769627,-9.391919,9.61793334
14:08.4,1.4211E+12,1.1520044,-1.6828007,-9.335786,9.5559318
14:08.5,1.4211E+12,1.1710149,-1.7687219,-9.361233,9.598559076
14:08.5,1.4211E+12,1.2612772,-1.7651294,-9.363329,9.61136993
14:08.5,1.4211E+12,1.1392808,-1.7024099,-9.397308,9.617980966
14:08.5,1.4211E+12,1.183439,-1.7477655,-9.332193,9.567917135
14:08.5,1.4211E+12,1.2367282,-1.7545015,-9.4193125,9.660808461
14:08.6,1.4211E+12,1.2880714,-1.739832,-9.244776,9.494842106
14:08.6,1.4211E+12,1.1749067,-1.6471747,-9.293275,9.510970007
14:08.7,1.4211E+12,1.2280463,-1.8185682,-9.292077,9.547668982
14:08.7,1.4211E+12,1.2799883,-1.696572,-9.417965,9.654780751
14:08.7,1.4211E+12,1.2748989,-1.6799566,-9.346115,9.58110051
14:08.7,1.4211E+12,1.2841796,-1.7314495,-9.346264,9.591646646
14:08.7,1.4211E+12,1.2606784,-1.6753162,-9.275162,9.509186323
14:08.7,1.4211E+12,1.2346326,-1.6934285,-9.334739,9.567098303
14:08.7,1.4211E+12,1.2542418,-1.7961149,-9.381291,9.633679051
14:08.7,1.4211E+12,1.1832893,-1.5709832,-9.358089,9.562530602
14:08.8,1.4211E+12,1.3543836,-1.7218693,-9.294172,9.548864958
14:08.8,1.4211E+12,1.4061759,-1.8244061,-9.408086,9.685962547
14:08.8,1.4211E+12,1.4109659,-1.6899856,-9.3911705,9.645774176
14:08.8,1.4211E+12,1.455124,-1.7609382,-9.3806925,9.654826823
14:08.8,1.4211E+12,1.2883708,-1.7666262,-9.274863,9.52911072
14:08.9,1.4211E+12,1.2606784,-1.7082477,-9.4595785,9.694897917
14:08.9,1.4211E+12,1.2237053,-1.7241147,-9.474398,9.707432391
14:08.9,1.4211E+12,1.2322376,-1.7275575,-9.361682,9.599164249
14:08.9,1.4211E+12,1.1796968,-1.7920734,-9.319321,9.563103864
14:08.9,1.4211E+12,1.1653267,-1.8115329,-9.400152,9.64378014
14:09.0,1.4211E+12,1.1205697,-1.7055533,-9.332792,9.553302833
14:09.1,1.4211E+12,1.1054512,-1.769171,-9.30974,9.540610423
14:09.1,1.4211E+12,1.2087364,-1.7561481,-9.349258,9.589250491
14:09.1,1.4211E+12,1.2268487,-1.6943266,-9.473051,9.701267732
14:09.1,1.4211E+12,1.213227,-1.7962646,-9.399853,9.646539415
14:09.1,1.4211E+12,1.2650194,-1.5941849,-9.321715,9.541282415
14:09.1,1.4211E+12,1.2105327,-1.6673827,-9.37725,9.60095683
14:09.1,1.4211E+12,1.3293855,-1.6651373,-9.315279,9.555855319
14:09.1,1.4211E+12,1.219065,-1.5420932,-9.357042,9.561297292
14:09.1,1.4211E+12,1.1784993,-1.6563057,-9.362281,9.580423513
14:09.2,1.4211E+12,1.103655,-1.6567547,-9.52589,9.731673586
14:09.2,1.4211E+12,1.2479548,-1.6925304,-9.388027,9.620660128
14:09.2,1.4211E+12,1.2114308,-1.7712666,-9.264235,9.509521549
14:09.3,1.4211E+12,1.2165202,-1.7401314,-9.437724,9.67360393
14:09.3,1.4211E+12,1.2123289,-1.7693207,-9.36752,9.609925497
14:09.3,1.4211E+12,1.1084449,-1.6736696,-9.341624,9.554881422
14:09.3,1.4211E+12,1.2460089,-1.717229,-9.344169,9.582009597
14:09.3,1.4211E+12,1.2509487,-1.6982186,-9.479338,9.71116203
14:09.3,1.4211E+12,1.1787987,-1.7217196,-9.362431,9.59213214
14:09.3,1.4211E+12,1.1677217,-1.8580861,-9.304052,9.559364076
14:09.4,1.4211E+12,1.2081376,-1.6922309,-9.320967,9.550061136
14:09.4,1.4211E+12,1.1582913,-1.705703,-9.368119,9.592325842
14:09.4,1.4211E+12,1.267115,-1.7151333,-9.378148,9.617532042
14:09.4,1.4211E+12,1.2593312,-1.7562977,-9.31947,9.566766317
14:09.4,1.4211E+12,1.2741504,-1.750909,-9.388027,9.634531256
14:09.5,1.4211E+12,1.3082794,-1.7127384,-9.393117,9.637204719
14:09.5,1.4211E+12,1.2795392,-1.6298108,-9.390423,9.616316755
14:09.5,1.4211E+12,1.291215,-1.7127384,-9.408236,9.649643187
14:09.5,1.4211E+12,1.3319303,-1.6223264,-9.349109,9.581848484
14:09.5,1.4211E+12,1.3229489,-1.7524059,-9.344917,9.599405917
14:09.6,1.4211E+12,1.1436218,-1.729204,-9.411229,9.636869232
14:09.6,1.4211E+12,1.2284954,-1.7591418,-9.377849,9.620178412
14:09.6,1.4211E+12,1.1549982,-1.7257613,-9.324559,9.552992905
14:09.6,1.4211E+12,1.2271482,-1.7775536,-9.4474535,9.691231456
14:09.6,1.4211E+12,1.2624747,-1.669179,-9.323662,9.555661881
14:09.7,1.4211E+12,1.1981086,-1.7230668,-9.377849,9.609811407
14:09.7,1.4211E+12,1.2506492,-1.6732205,-9.370364,9.600391229
14:09.7,1.4211E+12,1.2669654,-1.7199234,-9.465267,9.703330212
14:09.7,1.4211E+12,1.1467652,-1.7786014,-9.322314,9.559499552
14:09.7,1.4211E+12,1.2037967,-1.6808547,-9.280102,9.507612326
14:09.8,1.4211E+12,1.1862831,-1.8015038,-9.316476,9.562918414
14:09.8,1.4211E+12,1.1970607,-1.5928377,-9.416019,9.624525966
14:09.8,1.4211E+12,1.2554393,-1.7497115,-9.407637,9.650971562
14:09.8,1.4211E+12,1.3067825,-1.6655864,-9.346115,9.582887047
14:09.8,1.4211E+12,1.1861334,-1.6863931,-9.349258,9.573894677
14:09.9,1.4211E+12,1.3034893,-1.7685722,-9.293125,9.549298626
14:09.9,1.4211E+12,1.3193564,-1.7859361,-9.366472,9.626061853
14:09.9,1.4211E+12,1.3272899,-1.6953745,-9.479487,9.720939613
14:09.9,1.4211E+12,1.1967614,-1.5908917,-9.455836,9.663126239
14:09.9,1.4211E+12,1.2717553,-1.7839901,-9.414372,9.665939291
14:10.0,1.4211E+12,1.2602293,-1.7946181,-9.4000025,9.652402759
14:10.0,1.4211E+12,1.2308904,-1.7184265,-9.387428,9.622467733
14:10.0,1.4211E+12,1.2046949,-1.7610878,-9.434731,9.672996903
14:10.0,1.4211E+12,1.2204121,-1.7143849,-9.451196,9.682645667
14:10.0,1.4211E+12,1.2889695,-1.7226177,-9.303154,9.5486925
14:10.1,1.4211E+12,1.2385244,-1.6697776,-9.234896,9.466013102
14:10.1,1.4211E+12,1.2163706,-1.7170793,-9.374855,9.608112459
14:10.1,1.4211E+12,1.2154725,-1.739383,-9.383088,9.620039867
14:10.1,1.4211E+12,1.2153227,-1.7901274,-9.332942,9.580468243
14:10.1,1.4211E+12,1.1704161,-1.7515078,-9.296867,9.532543702
14:10.2,1.4211E+12,1.1482621,-1.7232165,-9.26199,9.490650121
14:10.2,1.4211E+12,1.1807446,-1.669179,-9.455237,9.673769848
14:10.2,1.4211E+12,1.2500505,-1.6642392,-9.37725,9.605474269
14:10.2,1.4211E+12,1.2076886,-1.8044975,-9.409433,9.656715402
14:10.3,1.4211E+12,1.2108321,-1.6751665,-9.329499,9.555723351
14:10.3,1.4211E+12,1.1484119,-1.6820521,-9.254505,9.475970238
14:10.3,1.4211E+12,1.1835887,-1.7293538,-9.24732,9.481796979
14:10.3,1.4211E+12,1.1979588,-1.6558566,-9.350755,9.571498599
14:10.3,1.4211E+12,1.2244537,-1.7821939,-9.269175,9.51804114
14:10.3,1.4211E+12,1.2165202,-1.7645307,-9.301357,9.54508942
14:10.4,1.4211E+12,1.1705658,-1.7338444,-9.37695,9.607477921
14:10.4,1.4211E+12,1.1599379,-1.6968713,-9.411379,9.633217678
14:10.4,1.4211E+12,1.2666659,-1.6828007,-9.3486595,9.582989885
14:10.4,1.4211E+12,1.2870237,-1.7423767,-9.436377,9.681813748
14:10.4,1.4211E+12,1.1105406,-1.7868342,-9.289982,9.525221386
14:10.5,1.4211E+12,1.2000545,-1.6645386,-9.264983,9.489506286
14:10.5,1.4211E+12,1.2138258,-1.5783179,-9.320667,9.530964998
14:10.5,1.4211E+12,1.284928,-1.8470092,-9.399404,9.664951035
14:10.5,1.4211E+12,1.3539345,-1.7302519,-9.381142,9.634974597
14:10.6,1.4211E+12,1.2708572,-1.8027012,-9.366173,9.622370098
14:10.6,1.4211E+12,1.2969031,-1.6386424,-9.41078,9.640014874
14:10.6,1.4211E+12,1.2166699,-1.6106507,-9.525143,9.736674509
14:10.6,1.4211E+12,1.2747492,-1.7121396,-9.4253,9.663989219
14:10.6,1.4211E+12,1.2308904,-1.7381854,-9.443113,9.680328651
14:10.6,1.4211E+12,1.1617341,-1.6495697,-9.491912,9.703973399
14:10.7,1.4211E+12,1.0948234,-1.6724721,-9.433982,9.64343391
14:10.7,1.4211E+12,1.1433225,-1.7414786,-9.386531,9.614931007
14:10.7,1.4211E+12,1.2009526,-1.7368382,-9.453741,9.686697733
14:10.7,1.4211E+12,1.131048,-1.6619939,-9.303453,9.518178976
14:10.7,1.4211E+12,1.146915,-1.7799486,-9.329649,9.566921213
14:10.8,1.4211E+12,1.2078383,-1.7792001,-9.392518,9.635549841
14:10.8,1.4211E+12,1.1838881,-1.6856446,-9.32396,9.548781013
14:10.8,1.4211E+12,1.269061,-1.6625926,-9.34836,9.57948666
14:10.8,1.4211E+12,1.115181,-1.6281642,-9.36273,9.568451305
14:10.8,1.4211E+12,1.2232562,-1.773063,-9.385183,9.629214302
14:10.9,1.4211E+12,1.1147319,-1.7756076,-9.412577,9.643236767
14:10.9,1.4211E+12,1.14931,-1.7568965,-9.456884,9.687117929
14:10.9,1.4211E+12,1.223406,-1.7097446,-9.389075,9.621573582
14:10.9,1.4211E+12,1.2633728,-1.6634908,-9.293574,9.525430708
14:10.9,1.4211E+12,1.251248,-1.771566,-9.394165,9.641286413
14:11.0,1.4211E+12,1.2087364,-1.6828007,-9.350306,9.577112518
14:11.0,1.4211E+12,1.2460089,-1.7051042,-9.349258,9.584807962
14:11.0,1.4211E+12,1.1975098,-1.6801062,-9.452992,9.675528116
14:11.0,1.4211E+12,1.1225157,-1.6757653,-9.372759,9.587327162
14:11.0,1.4211E+12,1.1686199,-1.7506096,-9.430839,9.662868657
14:11.1,1.4211E+12,1.2223581,-1.8050963,-9.519155,9.765594907
14:11.1,1.4211E+12,1.2597803,-1.8077906,-9.476045,9.728853072
14:11.1,1.4211E+12,1.1849359,-1.785038,-9.413176,9.653927499
14:11.1,1.4211E+12,1.1412268,-1.7384849,-9.291778,9.521652522
14:11.1,1.4211E+12,1.235381,-1.7230668,-9.432036,9.667389954
14:11.2,1.4211E+12,1.1106904,-1.6747174,-9.306297,9.520791742
14:11.2,1.4211E+12,1.099314,-1.72157,-9.280401,9.502533202
14:11.3,1.4211E+12,1.2460089,-1.7425264,-9.389674,9.630935274
14:11.3,1.4211E+12,1.3063334,-1.7410295,-9.246122,9.498866391
14:11.3,1.4211E+12,1.323398,-1.7503102,-9.370364,9.623860429
14:11.3,1.4211E+12,1.2452605,-1.6057109,-9.340127,9.558606257
14:11.3,1.4211E+12,1.1322455,-1.7833915,-9.367371,9.602609258
14:11.3,1.4211E+12,1.2102333,-1.7217196,-9.342821,9.576914287
14:11.3,1.4211E+12,1.0843451,-1.7154328,-9.395661,9.612333724
14:11.3,1.4211E+12,1.1701168,-1.7545015,-9.3928175,9.626654114
