00:16.9,1.42163E+12,AAA, ax,-0.76925033, ay,6.7702713, az,7.488328,gx,0,gy,0,gz,0
00:16.9,1.42163E+12,AAA, ax,-0.821342, ay,6.858737, az,7.319928,gx,0,gy,0,gz,0
00:16.9,1.42163E+12,AAA, ax,-0.8884026, ay,6.8672695, az,7.4853344,gx,0,gy,0,gz,0
00:17.0,1.42163E+12,AAA, ax,-0.864602, ay,6.646179, az,7.3572006,gx,0,gy,0,gz,0
00:17.0,1.42163E+12,AAA, ax,-0.84334624, ay,6.7056055, az,7.479197,gx,0,gy,0,gz,0
00:17.0,1.42163E+12,AAA, ax,-0.83316743, ay,6.7225204, az,7.4178247,gx,0,gy,0,gz,0
00:17.0,1.42163E+12,AAA, ax,-0.7912546, ay,6.719976, az,7.4015083,gx,0,gy,0,gz,0
00:17.0,1.42163E+12,AAA, ax,-0.81819856, ay,6.706354, az,7.5227566,gx,0,gy,0,gz,0
00:17.1,1.42163E+12,AAA, ax,-0.90846086, ay,6.657406, az,7.5164695,gx,0,gy,0,gz,0
00:17.1,1.42163E+12,AAA, ax,-0.9355545, ay,6.8005085, az,7.5151224,gx,0,gy,0,gz,0
00:17.1,1.42163E+12,AAA, ax,-0.89768326, ay,6.722221, az,7.567214,gx,0,gy,0,gz,0
00:17.1,1.42163E+12,AAA, ax,-0.83152086, ay,6.7768574, az,7.262747,gx,0,gy,0,gz,0
00:17.1,1.42163E+12,AAA, ax,-0.8443941, ay,6.638545, az,7.2498736,gx,0,gy,0,gz,0
00:17.2,1.42163E+12,AAA, ax,-0.84199905, ay,6.6517177, az,7.2899904,gx,0,gy,0,gz,0
00:17.2,1.42163E+12,AAA, ax,-0.9397458, ay,6.678063, az,7.4202194,gx,0,gy,0,gz,0
00:17.2,1.42163E+12,AAA, ax,-0.80053526, ay,6.6927323, az,7.3422318,gx,0,gy,0,gz,0
00:17.2,1.42163E+12,AAA, ax,-0.91669375, ay,6.7840424, az,7.4833884,gx,0,gy,0,gz,0
00:17.2,1.42163E+12,AAA, ax,-0.8089178, ay,6.6122, az,7.5851765,gx,0,gy,0,gz,0
00:17.3,1.42163E+12,AAA, ax,-0.88630694, ay,6.6000752, az,7.485035,gx,0,gy,0,gz,0
00:17.3,1.42163E+12,AAA, ax,-0.9503737, ay,6.6351023, az,7.3765106,gx,0,gy,0,gz,0
00:17.3,1.42163E+12,AAA, ax,-0.9017249, ay,6.865623, az,7.4187226,gx,0,gy,0,gz,0
00:17.3,1.42163E+12,AAA, ax,-1.0321038, ay,6.908284, az,7.3554044,gx,0,gy,0,gz,0
00:17.3,1.42163E+12,AAA, ax,-0.9581575, ay,6.84302, az,7.4841366,gx,0,gy,0,gz,0
00:17.4,1.42163E+12,AAA, ax,-0.8991802, ay,6.687044, az,7.4124355,gx,0,gy,0,gz,0
