time,time_milisec,ax,ay,az,resultant
56:38.0,1.42136E+12,-2.7223887,-2.4059467,1.6708255,3.998954564
56:38.0,1.42136E+12,-2.6538312,-1.9998413,0.8430469,3.428252228
56:38.0,1.42136E+12,-2.6225464,-2.6553283,-0.221689,3.738671424
56:38.0,1.42136E+12,-2.525548,-5.608836,-2.9505143,6.822240732
56:38.0,1.42136E+12,-3.4106574,-12.919933,-9.378897,16.32546972
56:38.0,1.42136E+12,-2.6033862,-18.594183,-14.523249,23.73701798
56:38.1,1.42136E+12,-1.8154248,-15.015426,-12.472962,19.60442721
56:38.1,1.42136E+12,-1.7061521,-7.7399545,-7.2991214,10.77474008
56:38.1,1.42136E+12,-1.710493,-6.875502,-2.4806414,7.50678998
56:38.1,1.42136E+12,-2.1100123,-5.1302814,-0.59441394,5.579002337
56:38.2,1.42136E+12,-2.3849905,-7.1934414,-1.031954,7.648444804
56:38.2,1.42136E+12,-4.879403,-12.325519,0.5275031,13.26669709
56:38.2,1.42136E+12,-6.8460135,-17.648151,3.108885,19.18307328
56:38.2,1.42136E+12,-2.0160077,-12.525054,1.3100756,12.75372741
56:38.2,1.42136E+12,-1.2665162,-5.39538,1.8006057,5.827209411
56:38.3,1.42136E+12,-2.499652,-3.5271153,4.1242237,5.974782305
56:38.3,1.42136E+12,-3.1005025,-5.8496857,5.857619,8.839889077
56:38.3,1.42136E+12,-2.2040167,-10.68553,5.7092776,12.31397952
56:38.3,1.42136E+12,3.049758,-16.574135,1.6819024,16.93610848
56:38.3,1.42136E+12,5.5444703,-14.020594,-0.8175998,15.09922768
56:38.3,1.42136E+12,1.2240046,-9.821675,-0.8014334,9.930044439
56:38.4,1.42136E+12,-1.183439,-8.272547,0.6813831,8.384500263
56:38.4,1.42136E+12,-2.496658,-8.499026,0.58198977,8.877243728
56:38.4,1.42136E+12,-2.724185,-8.188871,0.29503646,8.635151341
56:38.4,1.42136E+12,-2.2147944,-8.459658,-0.09834549,8.745330157
56:38.4,1.42136E+12,-1.364263,-8.135881,-0.23830444,8.252912346
56:38.5,1.42136E+12,-1.2813355,-7.685767,0.4698729,7.805998692
56:38.5,1.42136E+12,-1.4438974,-8.351433,1.2042458,8.560460315
56:38.5,1.42136E+12,-1.357527,-9.489816,0.8904982,9.627693094
56:38.5,1.42136E+12,-0.9147478,-10.181827,0.11376343,10.22346843
56:38.5,1.42136E+12,0.11915222,-10.653047,-1.4928457,10.75779698
56:38.6,1.42136E+12,1.7458196,-11.706856,-2.7616072,12.1542107
56:38.6,1.42136E+12,2.4060965,-11.646531,-1.379681,11.9722389
56:38.6,1.42136E+12,1.7562977,-10.885214,1.5548167,11.13507613
56:38.6,1.42136E+12,0.18726058,-12.18586,2.777624,12.49981782
56:38.6,1.42136E+12,-0.67644334,-13.125306,-0.75023985,13.16412143
56:38.7,1.42136E+12,0.3092569,-14.488521,-3.3721876,14.87899626
56:38.7,1.42136E+12,1.1407777,-16.036602,-1.1784993,16.12026172
56:38.7,1.42136E+12,1.9332298,-16.357534,-0.23800507,16.47309754
56:38.7,1.42136E+12,0.644859,-12.995525,-1.0746154,13.05581523
56:38.7,1.42136E+12,-0.9142987,-10.037976,2.1386027,10.30390828
56:38.8,1.42136E+12,-2.522255,-9.500893,3.8288877,10.54936582
56:38.8,1.42136E+12,-4.5084743,-10.849139,2.7255323,12.06062535
56:38.8,1.42136E+12,-6.085595,-12.413386,0.49546966,13.83373083
56:38.8,1.42136E+12,-3.416645,-12.795991,-3.3181498,13.65360637
56:38.8,1.42136E+12,-0.97881454,-13.392799,-0.6207591,13.44285999
56:38.9,1.42136E+12,0.7481442,-13.167667,2.841541,13.49153547
56:38.9,1.42136E+12,-0.044756927,-10.179582,2.4483087,10.4699622
56:39.0,1.42136E+12,-1.0876383,-8.0315485,2.735711,8.55411264
56:39.0,1.42136E+12,-1.6621436,-6.5743284,2.571802,7.252494797
56:39.0,1.42136E+12,-2.35625,-5.02999,2.244283,5.990786229
56:39.0,1.42136E+12,-2.4492068,-4.167334,1.7206719,5.130886707
56:39.0,1.42136E+12,-2.2496717,-3.3054264,2.1023781,4.51739528
56:39.0,1.42136E+12,-2.391427,-3.0352383,2.5215065,4.614064332
56:39.0,1.42136E+12,-2.5300388,-2.480791,2.0974383,4.117604612
56:39.0,1.42136E+12,-2.8357031,-2.0733385,0.4646338,3.543420547
56:39.1,1.42136E+12,-3.0527518,-3.5351985,-1.4497353,4.890670141
56:39.1,1.42136E+12,-3.5473232,-9.054222,-5.87169,11.35954142
56:39.1,1.42136E+12,-3.8267922,-17.639769,-13.474679,22.52493647
56:39.1,1.42136E+12,-0.68302965,-18.805393,-13.33517,23.06373982
56:39.1,1.42136E+12,-2.2412891,-9.807156,-8.850645,13.39916425
56:39.2,1.42136E+12,-1.7503102,-7.5074883,-2.7699897,8.191386287
56:39.2,1.42136E+12,-2.3785539,-5.1669555,-1.3659096,5.849842462
56:39.2,1.42136E+12,-3.797902,-9.869726,-1.8010547,10.72750432
56:39.3,1.42136E+12,-3.6380346,-15.422579,1.0404863,15.8799827
56:39.3,1.42136E+12,-4.340823,-14.484629,4.541556,15.7883803
56:39.3,1.42136E+12,-3.3659005,-7.666308,3.7314405,9.166526754
56:39.3,1.42136E+12,-2.542014,-4.0020776,3.2765365,5.76317202
56:39.3,1.42136E+12,-3.9366636,-3.888464,4.907245,7.39584519
56:39.3,1.42136E+12,-3.3465908,-7.5884695,5.407954,9.901035592
56:39.3,1.42136E+12,-1.104104,-11.928694,5.5562954,13.20549903
56:39.4,1.42136E+12,4.5556264,-16.908987,-0.46164,17.5180103
56:39.4,1.42136E+12,5.1281857,-12.495565,-1.4545254,13.58503137
56:39.4,1.42136E+12,1.5398479,-9.400751,-0.0092807,9.526034697
56:39.4,1.42136E+12,-1.213227,-8.270152,0.6635701,8.384966257
56:39.4,1.42136E+12,-2.9100983,-8.889265,-0.12064911,9.354264298
56:39.5,1.42136E+12,-2.7836115,-8.606053,-0.19594254,9.047156166
56:39.5,1.42136E+12,-1.87545,-8.319999,-0.5885761,8.549041928
56:39.5,1.42136E+12,-1.0159373,-8.085586,-0.67704207,8.177237646
56:39.5,1.42136E+12,-1.3647121,-7.8362045,-0.1567241,7.955696231
56:39.5,1.42136E+12,-2.0692968,-8.630753,0.96803695,8.927988695
56:39.6,1.42136E+12,-2.1647983,-9.451795,1.1063493,9.759446151
56:39.6,1.42136E+12,-1.0716215,-10.024953,0.2468367,10.08508719
56:39.6,1.42136E+12,0.404908,-10.867102,-1.4453943,10.97027899
56:39.6,1.42136E+12,2.3956182,-11.998449,-3.6149826,12.75812934
56:39.6,1.42136E+12,1.7519568,-11.101514,-2.07259,11.42841175
56:39.7,1.42136E+12,-0.25042924,-11.402089,0.7580237,11.43000211
56:39.7,1.42136E+12,-0.36928207,-12.877122,0.60713744,12.89671494
56:39.7,1.42136E+12,1.1654763,-13.798306,-2.4041505,14.05459082
56:39.7,1.42136E+12,1.6456778,-15.137122,-2.1426444,15.37633386
56:39.7,1.42136E+12,1.8537451,-15.720758,-1.267564,15.88034387
56:39.8,1.42136E+12,1.5073655,-14.377152,-0.86041075,14.48153849
56:39.8,1.42136E+12,-1.2778926,-11.972553,1.7217196,12.16303224
56:39.8,1.42136E+12,-2.7845097,-9.901759,4.3363323,11.16253123
56:39.8,1.42136E+12,-3.5260675,-11.03146,3.0341904,11.97215825
56:39.8,1.42136E+12,-5.0512457,-13.194312,0.21106109,14.12973811
56:39.9,1.42136E+12,-4.218378,-13.275892,-2.2628443,14.11256482
56:39.9,1.42136E+12,-2.018253,-12.242592,-0.18381774,12.40919792
56:39.9,1.42136E+12,0.7842192,-13.090129,4.6566663,13.91585492
56:39.9,1.42136E+12,0.5878276,-11.040891,1.607058,11.17271009
56:39.9,1.42136E+12,-0.93854827,-8.306227,1.6919316,8.52859381
56:40.0,1.42136E+12,-1.5194902,-6.6086073,2.7897487,7.332478348
56:40.0,1.42136E+12,-2.3519092,-5.165608,2.108665,6.054870021
56:40.0,1.42136E+12,-2.685266,-4.5786786,2.6271868,5.922589104
56:40.0,1.42136E+12,-2.771786,-3.9079235,2.1041744,5.232801699
56:40.0,1.42136E+12,-2.6442513,-3.4143996,1.5923886,4.602813381
56:40.1,1.42136E+12,-2.619403,-2.6140141,1.3284874,3.931821532
56:40.1,1.42136E+12,-2.8903396,-1.8618283,0.27887008,3.449381994
56:40.1,1.42136E+12,-2.8081603,-2.562072,-1.0889854,3.95422134
56:40.1,1.42136E+12,-2.8656409,-6.060148,-4.4280915,8.034008083
56:40.1,1.42136E+12,-3.2087274,-14.568604,-11.228899,18.67159144
56:40.2,1.42136E+12,0.5056485,-18.899399,-14.125825,23.60046387
56:40.2,1.42136E+12,-0.6489006,-12.728182,-10.98341,16.82447575
56:40.2,1.42136E+12,-0.58019346,-8.4851055,-5.3729267,10.05991954
56:40.2,1.42136E+12,-1.9579284,-6.4426026,-1.7353413,6.953561771
56:40.2,1.42136E+12,-3.825445,-7.9635897,-2.0002904,9.058363651
56:40.3,1.42136E+12,-5.282665,-13.596975,0.2505789,14.58927923
56:40.3,1.42136E+12,-6.1209216,-16.217875,5.02505,18.04816551
56:40.3,1.42136E+12,-2.6595194,-9.6847105,3.5983672,10.66840698
56:40.3,1.42136E+12,-1.7545015,-4.3140287,2.5438101,5.306608047
56:40.3,1.42136E+12,-3.3241374,-3.5881884,4.112997,6.390753459
56:40.4,1.42136E+12,-3.1686108,-6.6427364,6.5749273,9.868926501
56:40.4,1.42136E+12,-1.565744,-10.849439,7.1033287,13.06212691
56:40.4,1.42136E+12,3.6869829,-16.815132,1.3557308,17.26790413
56:40.4,1.42136E+12,5.2937417,-13.37798,-1.299298,14.44583765
56:40.4,1.42136E+12,1.2560381,-9.398356,-0.123343505,9.482718009
56:40.5,1.42136E+12,-1.3208532,-8.15609,1.319506,8.367051652
56:40.5,1.42136E+12,-2.780468,-8.040829,0.10178833,8.508601188
56:40.5,1.42136E+12,-3.0463152,-7.7448945,-0.5113367,8.33815881
56:40.5,1.42136E+12,-2.3320005,-8.391251,-0.64919996,8.733428895
56:40.6,1.42136E+12,-1.1548485,-8.147557,-0.2296225,8.232198164
56:40.6,1.42136E+12,-0.7909552,-7.8311152,0.5303471,7.888804944
56:40.6,1.42136E+12,-1.1451187,-8.911718,1.3347744,9.083591649
56:40.6,1.42136E+12,-1.1479628,-9.933643,0.7592212,10.02853422
56:40.6,1.42136E+12,-0.676593,-10.596764,-0.49307466,10.629784
56:40.6,1.42136E+12,0.46807662,-10.837463,-1.9949015,11.0294756
56:40.7,1.42136E+12,2.3614893,-11.546688,-3.7142262,12.35710774
56:40.7,1.42136E+12,2.280358,-11.097772,-1.5043716,11.42907301
56:40.7,1.42136E+12,0.4233197,-11.523038,1.8794916,11.68298305
56:40.7,1.42136E+12,-0.09190887,-12.83012,1.853296,12.96360801
56:40.7,1.42136E+12,0.34188902,-13.478122,-2.9229717,13.79566687
56:40.8,1.42136E+12,0.660726,-14.252761,-3.4103582,14.66997948
56:40.8,1.42136E+12,0.7776329,-14.697487,-1.8275496,14.83107463
56:40.8,1.42136E+12,1.7729132,-14.160403,-2.4400759,14.47805943
56:40.8,1.42136E+12,1.5353572,-13.2106285,2.1513262,13.47242486
56:40.8,1.42136E+12,-0.74604857,-11.399245,5.3133507,12.59885196
56:40.9,1.42136E+12,-3.4537678,-10.871443,3.2123199,11.8505605
56:40.9,1.42136E+12,-6.4662533,-13.047467,0.24863297,14.56401886
56:40.9,1.42136E+12,-6.408623,-13.118271,-2.07259,14.74635928
56:40.9,1.42136E+12,-4.548591,-12.836556,-1.0566527,13.65955215
56:40.9,1.42136E+12,-2.0751348,-13.466596,2.6436524,13.87963581
56:41.0,1.42136E+12,-1.061293,-10.564731,1.7790505,10.76591402
56:41.0,1.42136E+12,-1.0615925,-8.657995,1.4477893,8.842168847
56:41.0,1.42136E+12,-0.94708055,-6.5237336,2.3989115,7.015043695
56:41.0,1.42136E+12,-1.4834152,-4.9283514,2.603087,5.767601764
56:41.0,1.42136E+12,-2.366878,-3.560945,3.1578333,5.315482284
56:41.1,1.42136E+12,-2.380799,-2.9177325,2.9100983,4.759205704
56:41.1,1.42136E+12,-2.4730074,-2.0941453,1.929787,3.771642613
56:41.1,1.42136E+12,-2.5333319,-1.0325528,1.4374608,3.090344536
56:41.1,1.42136E+12,-3.2112722,-1.2272978,0.3356021,3.454150808
56:41.1,1.42136E+12,-3.0162277,-2.6101222,0.18232086,3.99294482
56:41.2,1.42136E+12,-2.1541703,-7.0765343,-4.3774967,8.595362979
56:41.3,1.42136E+12,-2.6949956,-17.029636,-16.473543,23.84636498
56:41.3,1.42136E+12,-0.74110883,-18.90299,-15.2489395,24.29819806
56:41.3,1.42136E+12,-2.2528152,-7.2706804,-9.894724,12.48373073
56:41.3,1.42136E+12,-4.610113,-5.736371,-2.617008,7.810750604
56:41.3,1.42136E+12,-5.2641034,-3.0702653,1.2882211,6.228709916
56:41.3,1.42136E+12,-5.199737,-5.65524,1.3747412,7.804416551
56:41.3,1.42136E+12,-5.903274,-12.583282,2.3816972,14.10177689
56:41.3,1.42136E+12,-6.5903454,-18.548378,-0.57001466,19.69263557
56:41.3,1.42136E+12,0.4204756,-12.062067,0.79424834,12.09549877
56:41.4,1.42136E+12,0.16630417,-4.9470625,4.344865,6.586268771
56:41.4,1.42136E+12,-1.8184186,-3.0798454,7.3500156,8.174033473
56:41.4,1.42136E+12,-1.8868263,-7.2549634,8.6559,11.45072977
56:41.4,1.42136E+12,-0.5490582,-12.336596,6.052364,13.75224257
56:41.4,1.42136E+12,4.321214,-16.568445,-1.9362236,17.23180844
56:41.5,1.42136E+12,2.9225225,-11.671229,-2.4840844,12.2853327
56:41.5,1.42136E+12,-0.7890093,-9.213041,0.46538222,9.258468597
56:41.5,1.42136E+12,-2.9925768,-7.7712398,0.79035646,8.364947535
56:41.5,1.42136E+12,-3.45751,-7.354357,-0.07649094,8.126917814
56:41.6,1.42136E+12,-2.9759614,-7.9981675,-0.8038284,8.571649183
56:41.6,1.42136E+12,-1.477278,-7.729177,-0.5572911,7.8887959
56:41.6,1.42136E+12,-0.5002597,-7.62694,-0.5777985,7.665136961
56:41.6,1.42136E+12,-0.07574249,-8.223001,-0.034129027,8.223420648
56:41.6,1.42136E+12,-0.1459465,-9.072634,0.53528684,9.089583053
56:41.6,1.42136E+12,-0.5517526,-9.779164,0.4511618,9.805102062
56:41.7,1.42136E+12,-0.6490503,-10.475217,0.001796265,10.49530565
56:41.7,1.42136E+12,0.35251695,-10.722054,-1.7796493,10.87445915
56:41.7,1.42136E+12,1.7347426,-11.811338,-3.0186226,12.31377763
56:41.7,1.42136E+12,1.269061,-11.1690235,-1.253194,11.31053036
56:41.7,1.42136E+12,0.11541,-11.301948,1.4432987,11.39431697
56:41.8,1.42136E+12,0.25042924,-12.443025,1.027164,12.48786018
56:41.8,1.42136E+12,1.1918216,-13.292808,-2.5942552,13.59593113
56:41.8,1.42136E+12,0.9852512,-14.290333,-2.89019,14.61292358
56:41.8,1.42136E+12,0.7674541,-14.630725,-2.87567,14.93039108
56:41.9,1.42136E+12,1.6663349,-13.911322,-1.5037729,14.09123432
56:41.9,1.42136E+12,1.6627423,-14.055172,3.7103343,14.63144397
56:41.9,1.42136E+12,-2.1429436,-11.254646,5.209467,12.58561919
56:41.9,1.42136E+12,-4.0435414,-12.385993,2.6191034,13.2899493
56:41.9,1.42136E+12,-6.5373554,-14.094241,0.2242337,15.5381764
56:41.9,1.42136E+12,-5.9174943,-14.125226,-1.1726614,15.35948837
56:42.0,1.42136E+12,-4.309239,-12.135264,-2.1338127,13.05324978
56:42.0,1.42136E+12,-2.0137625,-12.217443,3.9805224,13.00637196
56:42.0,1.42136E+12,-1.5123051,-9.405392,2.5906627,9.872183072
56:42.0,1.42136E+12,-0.43619293,-7.5251513,1.7542021,7.739211288
56:42.0,1.42136E+12,-0.85247725,-6.080655,1.6444802,6.356524036
56:42.1,1.42136E+12,-1.1740086,-4.5761337,2.7839108,5.483562271
56:42.1,1.42136E+12,-1.6938776,-3.8661604,2.9514124,5.150461408
56:42.1,1.42136E+12,-2.1261785,-3.1789393,2.6729915,4.665959027
56:42.1,1.42136E+12,-2.1956341,-2.2751188,2.2411394,3.875523251
56:42.2,1.42136E+12,-2.4197183,-1.2657678,1.7877324,3.263922779
56:42.2,1.42136E+12,-3.243605,-1.7654288,1.1805949,3.877049982
56:42.2,1.42136E+12,-2.791994,-3.6974611,0.1405577,4.635321515
56:42.2,1.42136E+12,-2.0890558,-9.724677,-7.5398207,12.48128171
56:42.2,1.42136E+12,-2.8153455,-17.883162,-17.486486,25.16964136
56:42.2,1.42136E+12,-2.0820205,-16.231945,-14.483881,21.85391628
56:42.3,1.42136E+12,-2.384242,-5.9481807,-8.988508,11.03896461
56:42.3,1.42136E+12,-3.670068,-5.380411,-1.8041981,6.758206303
56:42.3,1.42136E+12,-3.7209623,-3.7010536,0.98764616,5.34029991
56:42.3,1.42136E+12,-3.2677047,-7.893236,0.20642075,8.545389288
56:42.3,1.42136E+12,-7.0796776,-14.7873,3.0099409,16.66870782
56:42.4,1.42136E+12,-5.9309664,-18.868862,1.7591418,19.85711196
56:42.4,1.42136E+12,-0.24668701,-9.864337,0.8903485,9.907508233
56:42.4,1.42136E+12,-0.7972421,-4.461921,4.1930804,6.174646323
56:42.4,1.42136E+12,-2.1598585,-4.634662,7.560029,9.126835107
56:42.4,1.42136E+12,-1.8182689,-8.4657955,8.657547,12.24454635
56:42.5,1.42136E+12,0.88451064,-14.083164,3.6525545,14.57597413
56:42.5,1.42136E+12,5.2096167,-15.874938,-1.0990146,16.74400178
56:42.5,1.42136E+12,2.1814137,-10.828332,-0.9687854,11.08827691
56:42.5,1.42136E+12,-0.7354207,-8.919353,1.008902,9.006308055
56:42.5,1.42136E+12,-2.2652395,-7.885602,0.4510121,8.216899708
56:42.6,1.42136E+12,-3.0006602,-7.4547977,-0.4376898,8.047952705
56:42.6,1.42136E+12,-2.7764263,-7.9150906,-0.8147557,8.427397526
56:42.6,1.42136E+12,-1.9152672,-8.0210705,-0.7322772,8.279012641
56:42.6,1.42136E+12,-0.63872176,-7.239695,-0.06960525,7.268149288
56:42.6,1.42136E+12,-0.57225996,-8.134085,0.791554,8.192519636
56:42.7,1.42136E+12,-0.6450087,-9.249415,1.2015513,9.349408516
56:42.7,1.42136E+12,-0.7807764,-9.928104,0.6499484,9.979944576
56:42.7,1.42136E+12,-0.29788056,-10.626252,-0.28440857,10.63423023
56:42.7,1.42136E+12,0.9583072,-11.437566,-1.8003062,11.61797621
56:42.7,1.42136E+12,1.8564395,-12.061917,-3.1654673,12.60779095
56:42.8,1.42136E+12,0.6950047,-11.16588,-1.3430072,11.2678115
56:42.8,1.42136E+12,-0.6251001,-11.314222,1.1593392,11.39062935
56:42.8,1.42136E+12,0.42167312,-12.209809,0.6566844,12.23472429
56:42.9,1.42136E+12,1.5741266,-13.651611,-2.5379722,13.97446458
56:42.9,1.42136E+12,1.4058765,-15.640376,-2.7860065,15.9486577
56:42.9,1.42136E+12,1.5477813,-15.39758,-2.0881577,15.61542505
56:42.9,1.42136E+12,2.0073256,-13.900693,-0.62031007,14.05857057
56:42.9,1.42136E+12,0.3411406,-12.892241,3.5714233,13.38212686
56:42.9,1.42136E+12,-2.3141875,-10.950479,4.2616377,11.97622687
56:42.9,1.42136E+12,-3.9857616,-12.084071,2.1400995,12.90314277
56:43.0,1.42136E+12,-6.3087807,-14.220129,0.17797989,15.5577781
56:43.0,1.42136E+12,-5.2682943,-13.716577,-1.7660276,14.79926562
56:43.0,1.42136E+12,-3.0081446,-13.446987,-0.23426285,13.78133783
56:43.0,1.42136E+12,-0.5170248,-13.256284,5.2492843,14.26714287
56:43.0,1.42136E+12,0.6129753,-9.668544,1.1457175,9.755467718
56:43.1,1.42136E+12,0.07409592,-7.8246784,2.2408402,8.139560619
56:43.1,1.42136E+12,-0.75458086,-6.0122476,2.6729915,6.622793749
56:43.1,1.42136E+12,-1.8059944,-4.5494895,2.9217741,5.700546849
56:43.1,1.42136E+12,-2.1715343,-4.054319,2.946772,5.462282397
56:43.1,1.42136E+12,-2.6213489,-3.1952555,2.7168503,4.945948172
56:43.2,1.42136E+12,-2.4610322,-2.6812243,2.8409421,4.616989847
56:43.2,1.42136E+12,-2.4536974,-1.8022522,1.9862196,3.635080772
56:43.2,1.42136E+12,-3.2189062,-1.319506,0.9264235,3.600099125
56:43.2,1.42136E+12,-3.0397289,-2.5038433,-0.39233413,3.957664605
56:43.2,1.42136E+12,-3.2501912,-7.735614,-5.519622,10.04339055
56:43.3,1.42136E+12,-4.2584944,-16.917221,-12.562925,21.49777257
56:43.3,1.42136E+12,-0.99617845,-19.218834,-12.508887,22.95273853
56:43.3,1.42136E+12,-2.031725,-11.0845995,-10.192305,15.19471401
56:43.3,1.42136E+12,-1.6476238,-6.802155,-6.5463367,9.583240632
56:43.3,1.42136E+12,-1.422941,-7.309899,-3.3322206,8.158619896
56:43.4,1.42136E+12,-1.5766712,-4.55383,-1.3034893,4.99222837
56:43.4,1.42136E+12,-2.8512707,-8.024663,0.0755928,8.516494299
56:43.4,1.42136E+12,-6.236631,-14.741795,5.3215837,16.86817533
56:43.4,1.42136E+12,-4.3017545,-18.505867,0.35895357,19.0026591
56:43.4,1.42136E+12,-1.7591418,-10.069261,0.054037627,10.22191357
56:43.5,1.42136E+12,-2.3421793,-4.8318024,2.8041189,6.057656404
56:43.5,1.42136E+12,-3.6932697,-3.850892,5.4810023,7.649248099
56:43.5,1.42136E+12,-2.911745,-6.670878,7.1043763,10.17108818
56:43.5,1.42136E+12,-0.99078965,-11.799064,6.00626,13.27684957
56:43.5,1.42136E+12,4.4041414,-16.378191,0.33694932,16.96334686
56:43.6,1.42136E+12,4.519701,-12.58957,0.6218069,13.39072865
56:43.6,1.42136E+12,0.49412248,-8.9795265,-0.09834549,8.99364915
56:43.6,1.42136E+12,-1.7669257,-7.621701,0.69470537,7.854614447
56:43.6,1.42136E+12,-2.7562184,-7.9001217,0.585732,8.387594692
56:43.6,1.42136E+12,-2.7393036,-8.099507,0.33275804,8.556665575
56:43.7,1.42136E+12,-2.188,-8.322992,-0.6138734,8.627652078
56:43.7,1.42136E+12,-1.0672805,-7.7740836,-0.39772293,7.857076238
56:43.7,1.42136E+12,-0.9710307,-7.9391904,-0.001496887,7.998352772
56:43.7,1.42136E+12,-0.9187894,-8.926987,0.28575575,8.978692957
56:43.7,1.42136E+12,-0.6610254,-10.15129,0.27348128,10.17646477
56:43.8,1.42136E+12,0.041463777,-10.610685,-0.2203418,10.61305356
56:43.8,1.42136E+12,1.6346009,-10.753039,-1.581162,10.9908981
56:43.8,1.42136E+12,3.1298416,-11.481275,-2.9099488,12.25085246
56:43.9,1.42136E+12,2.2198837,-12.005934,-0.86984116,12.24038229
56:43.9,1.42136E+12,0.5400769,-12.342883,1.2037967,12.41320145
56:43.9,1.42136E+12,-0.54471725,-12.909604,-0.2721341,12.92395641
56:43.9,1.42136E+12,-0.49966094,-13.360467,-3.0570927,13.71486621
56:43.9,1.42136E+12,0.2945874,-14.692397,-2.7836115,14.95666421
56:44.0,1.42136E+12,1.5352075,-14.7142515,-3.137775,15.12321696
56:44.0,1.42136E+12,1.9359242,-14.80152,-0.7084767,14.94438811
56:44.0,1.42136E+12,-0.5743556,-13.4429455,3.7993991,13.98134835
56:44.0,1.42136E+12,-3.9125638,-11.166928,3.8131704,12.43176194
56:44.0,1.42136E+12,-5.8266335,-12.588672,2.5273445,14.10006351
56:44.0,1.42136E+12,-7.372469,-13.510605,0.4379892,15.39745372
56:44.0,1.42136E+12,-5.6815853,-12.181369,-2.0140617,13.59126951
56:44.1,1.42136E+12,-4.4111767,-12.389436,-1.7004639,13.26077606
56:44.1,1.42136E+12,-2.2634432,-11.056309,4.8514113,12.28419047
56:44.1,1.42136E+12,-1.008902,-8.879834,0.2893483,8.941647362
56:44.2,1.42136E+12,-0.18995498,-7.669451,2.0252883,7.934630063
56:44.2,1.42136E+12,-0.705932,-5.899981,2.142345,6.3164672
56:44.2,1.42136E+12,-1.5522721,-4.1866436,2.8466303,5.295359985
56:44.2,1.42136E+12,-2.0667522,-3.3760793,2.9873378,4.959189775
56:44.2,1.42136E+12,-2.0673509,-2.8156447,3.5696268,4.994399895
56:44.2,1.42136E+12,-2.180815,-1.921105,3.4913397,4.542692086
56:44.2,1.42136E+12,-2.6923013,-1.3364209,2.409689,3.85241589
56:44.3,1.42136E+12,-3.1587315,-1.9722986,1.0133927,3.859340775
56:44.3,1.42136E+12,-2.535128,-4.422703,-1.0377918,5.202325213
56:44.3,1.42136E+12,-2.051933,-12.233011,-10.215956,16.06931063
56:44.3,1.42136E+12,-3.512446,-18.58161,-18.207088,26.25093447
56:44.3,1.42136E+12,-2.8151958,-12.899875,-14.798227,19.83228743
56:44.4,1.42136E+12,-2.6966424,-5.8338184,-8.106243,10.34487762
56:44.4,1.42136E+12,-3.891757,-5.464237,-1.1924204,6.813627885
56:44.4,1.42136E+12,-3.4247282,-4.5788283,1.2202624,5.846663336
56:44.4,1.42136E+12,-2.4888744,-7.0944967,-0.50609756,7.535417304
56:44.5,1.42136E+12,-4.7216315,-13.165123,2.0528312,14.13606676
56:44.5,1.42136E+12,-8.009395,-18.542242,0.355361,20.20127293
56:44.5,1.42136E+12,-2.2872436,-12.181818,0.7643106,12.41822627
56:44.5,1.42136E+12,-0.82493454,-5.060676,3.663332,6.301663266
56:44.5,1.42136E+12,-2.1874013,-3.370092,5.8303757,7.080644416
56:44.5,1.42136E+12,-2.3065536,-6.497239,7.4148307,10.12492066
56:44.6,1.42136E+12,-0.7577243,-11.106005,6.35713,12.81914954
56:44.6,1.42136E+12,4.5108695,-16.283588,-0.63782364,16.90887343
56:44.6,1.42136E+12,4.167484,-12.913346,-0.28081605,13.57207742
56:44.6,1.42136E+12,0.10732681,-9.787995,0.39323226,9.796478795
56:44.6,1.42136E+12,-2.073039,-7.8083625,1.4391074,8.206037152
56:44.7,1.42136E+12,-3.0530512,-7.473509,0.2004332,8.075557682
56:44.7,1.42136E+12,-2.7644513,-8.004754,-0.33215928,8.47517595
56:44.7,1.42136E+12,-1.7494121,-8.518486,-0.55774015,8.714133376
56:44.7,1.42136E+12,-0.5149292,-7.7559714,-0.11061996,7.773833109
56:44.7,1.42136E+12,0.100291446,-7.5366774,0.45595184,7.551122876
56:44.8,1.42136E+12,-0.14953904,-8.852591,1.2403207,8.940308987
56:44.8,1.42136E+12,-0.9122031,-9.784553,0.55130357,9.842435041
56:44.8,1.42136E+12,-0.5221143,-10.762469,-0.28066635,10.77878082
56:44.8,1.42136E+12,0.21689896,-11.217972,-1.6322058,11.33816726
56:44.8,1.42136E+12,1.0337503,-11.420052,-4.6208906,12.36280135
56:44.9,1.42136E+12,0.95875627,-11.338172,-3.104993,11.7946742
56:44.9,1.42136E+12,0.5689668,-11.671679,1.171913,11.74415574
56:44.9,1.42136E+12,1.135389,-12.892989,2.1148024,13.11452106
56:44.9,1.42136E+12,1.332978,-13.61389,-2.24578,13.86211957
56:44.9,1.42136E+12,1.4353652,-14.658268,-3.012785,15.03336182
56:45.0,1.42136E+12,1.1749067,-15.1187105,-1.5132033,15.2396062
56:45.0,1.42136E+12,1.5946339,-14.582076,-0.6478528,14.68330722
56:45.0,1.42136E+12,-0.7911049,-13.581108,2.451003,13.82316017
56:45.0,1.42136E+12,-3.5865417,-11.370655,4.246519,12.65653982
56:45.0,1.42136E+12,-5.0154705,-12.111763,2.9038115,13.42690838
56:45.1,1.42136E+12,-6.499185,-13.849949,0.642464,15.31251948
56:45.1,1.42136E+12,-5.725893,-13.347444,-1.3003459,14.5818727
